x,y,z,px,py,pz,pw,u
-0.44200,-0.25970,0.13603,-0.50000,0.50000,0.50000,0.50000,5.30000
-0.44200,-0.25960,0.13603,-0.50000,0.50000,0.50000,0.50000,5.40000
-0.44200,-0.25950,0.13603,-0.50000,0.50000,0.50000,0.50000,5.50000
-0.44200,-0.25940,0.13603,-0.50000,0.50000,0.50000,0.50000,5.60000
-0.44200,-0.25930,0.13604,-0.50000,0.50000,0.50000,0.50000,5.70000
-0.44200,-0.25920,0.13604,-0.50000,0.50000,0.50000,0.50000,5.80000
-0.44200,-0.25910,0.13604,-0.50000,0.50000,0.50000,0.50000,5.90000
-0.44200,-0.25900,0.13604,-0.50000,0.50000,0.50000,0.50000,6.00000
-0.44200,-0.25890,0.13604,-0.50000,0.50000,0.50000,0.50000,6.10000
-0.44200,-0.25880,0.13604,-0.50000,0.50000,0.50000,0.50000,6.20000
-0.44200,-0.25870,0.13604,-0.50000,0.50000,0.50000,0.50000,6.30000
-0.44200,-0.25860,0.13604,-0.50000,0.50000,0.50000,0.50000,6.40000
-0.44200,-0.25850,0.13604,-0.50000,0.50000,0.50000,0.50000,6.50000
-0.44200,-0.25840,0.13604,-0.50000,0.50000,0.50000,0.50000,6.60000
-0.44200,-0.25830,0.13604,-0.50000,0.50000,0.50000,0.50000,6.70000
-0.44200,-0.25820,0.13604,-0.50000,0.50000,0.50000,0.50000,6.80000
-0.44200,-0.25810,0.13604,-0.50000,0.50000,0.50000,0.50000,6.90000
-0.44200,-0.25800,0.13604,-0.50000,0.50000,0.50000,0.50000,7.00000
-0.44200,-0.25790,0.13604,-0.50000,0.50000,0.50000,0.50000,7.10000
-0.44200,-0.25780,0.13604,-0.50000,0.50000,0.50000,0.50000,7.20000
-0.44200,-0.25770,0.13605,-0.50000,0.50000,0.50000,0.50000,7.30000
-0.44200,-0.25760,0.13605,-0.50000,0.50000,0.50000,0.50000,7.40000
-0.44200,-0.25750,0.13605,-0.50000,0.50000,0.50000,0.50000,7.50000
-0.44200,-0.25740,0.13605,-0.50000,0.50000,0.50000,0.50000,7.60000
-0.44200,-0.25730,0.13605,-0.50000,0.50000,0.50000,0.50000,7.70000
-0.44200,-0.25720,0.13605,-0.50000,0.50000,0.50000,0.50000,7.80000
-0.44200,-0.25710,0.13605,-0.50000,0.50000,0.50000,0.50000,7.90000
-0.44200,-0.25700,0.13605,-0.50000,0.50000,0.50000,0.50000,8.00000
-0.44200,-0.25690,0.13605,-0.50000,0.50000,0.50000,0.50000,8.10000
-0.44200,-0.25680,0.13605,-0.50000,0.50000,0.50000,0.50000,8.20000
-0.44200,-0.25670,0.13605,-0.50000,0.50000,0.50000,0.50000,8.30000
-0.44200,-0.25660,0.13605,-0.50000,0.50000,0.50000,0.50000,8.40000
-0.44200,-0.25650,0.13605,-0.50000,0.50000,0.50000,0.50000,8.50000
-0.44200,-0.25640,0.13605,-0.50000,0.50000,0.50000,0.50000,8.60000
-0.44200,-0.25630,0.13605,-0.50000,0.50000,0.50000,0.50000,8.70000
-0.44200,-0.25620,0.13605,-0.50000,0.50000,0.50000,0.50000,8.80000
-0.44200,-0.25610,0.13606,-0.50000,0.50000,0.50000,0.50000,8.90000
-0.44200,-0.25600,0.13606,-0.50000,0.50000,0.50000,0.50000,9.00000
-0.44200,-0.25590,0.13606,-0.50000,0.50000,0.50000,0.50000,9.10000
-0.44200,-0.25580,0.13606,-0.50000,0.50000,0.50000,0.50000,9.20000
-0.44200,-0.25570,0.13606,-0.50000,0.50000,0.50000,0.50000,9.30000
-0.44200,-0.25560,0.13606,-0.50000,0.50000,0.50000,0.50000,9.40000
-0.44200,-0.25550,0.13606,-0.50000,0.50000,0.50000,0.50000,9.50000
-0.44200,-0.25540,0.13606,-0.50000,0.50000,0.50000,0.50000,9.60000
-0.44200,-0.25530,0.13606,-0.50000,0.50000,0.50000,0.50000,9.70000
-0.44200,-0.25520,0.13606,-0.50000,0.50000,0.50000,0.50000,9.80000
-0.44200,-0.25510,0.13606,-0.50000,0.50000,0.50000,0.50000,9.90000
-0.44200,-0.25500,0.13606,-0.50000,0.50000,0.50000,0.50000,10.00000
-0.44200,-0.25490,0.13606,-0.50000,0.50000,0.50000,0.50000,10.10000
-0.44200,-0.25480,0.13606,-0.50000,0.50000,0.50000,0.50000,10.20000
-0.44200,-0.25470,0.13606,-0.50000,0.50000,0.50000,0.50000,10.30000
-0.44200,-0.25460,0.13606,-0.50000,0.50000,0.50000,0.50000,10.40000
-0.44200,-0.25450,0.13607,-0.50000,0.50000,0.50000,0.50000,10.50000
-0.44200,-0.25440,0.13607,-0.50000,0.50000,0.50000,0.50000,10.60000
-0.44200,-0.25430,0.13607,-0.50000,0.50000,0.50000,0.50000,10.70000
-0.44200,-0.25420,0.13607,-0.50000,0.50000,0.50000,0.50000,10.80000
-0.44200,-0.25410,0.13607,-0.50000,0.50000,0.50000,0.50000,10.90000
-0.44200,-0.25400,0.13607,-0.50000,0.50000,0.50000,0.50000,11.00000
-0.44200,-0.25390,0.13607,-0.50000,0.50000,0.50000,0.50000,11.10000
-0.44200,-0.25380,0.13607,-0.50000,0.50000,0.50000,0.50000,11.20000
-0.44200,-0.25370,0.13607,-0.50000,0.50000,0.50000,0.50000,11.30000
-0.44200,-0.25360,0.13607,-0.50000,0.50000,0.50000,0.50000,11.40000
-0.44200,-0.25350,0.13607,-0.50000,0.50000,0.50000,0.50000,11.50000
-0.44200,-0.25340,0.13607,-0.50000,0.50000,0.50000,0.50000,11.60000
-0.44200,-0.25330,0.13607,-0.50000,0.50000,0.50000,0.50000,11.70000
-0.44200,-0.25320,0.13607,-0.50000,0.50000,0.50000,0.50000,11.80000
-0.44200,-0.25310,0.13607,-0.50000,0.50000,0.50000,0.50000,11.90000
-0.44200,-0.25300,0.13607,-0.50000,0.50000,0.50000,0.50000,12.00000
-0.44200,-0.25290,0.13607,-0.50000,0.50000,0.50000,0.50000,12.10000
-0.44200,-0.25280,0.13608,-0.50000,0.50000,0.50000,0.50000,12.20000
-0.44200,-0.25270,0.13608,-0.50000,0.50000,0.50000,0.50000,12.30000
-0.44200,-0.25260,0.13608,-0.50000,0.50000,0.50000,0.50000,12.40000
-0.44200,-0.25250,0.13608,-0.50000,0.50000,0.50000,0.50000,12.50000
-0.44200,-0.25240,0.13608,-0.50000,0.50000,0.50000,0.50000,12.60000
-0.44200,-0.25230,0.13608,-0.50000,0.50000,0.50000,0.50000,12.70000
-0.44200,-0.25220,0.13608,-0.50000,0.50000,0.50000,0.50000,12.80000
-0.44200,-0.25210,0.13608,-0.50000,0.50000,0.50000,0.50000,12.90000
-0.44200,-0.25200,0.13608,-0.50000,0.50000,0.50000,0.50000,13.00000
-0.44200,-0.25190,0.13608,-0.50000,0.50000,0.50000,0.50000,13.10000
-0.44200,-0.25180,0.13608,-0.50000,0.50000,0.50000,0.50000,13.20000
-0.44200,-0.25170,0.13608,-0.50000,0.50000,0.50000,0.50000,13.30000
-0.44200,-0.25160,0.13608,-0.50000,0.50000,0.50000,0.50000,13.40000
-0.44200,-0.25150,0.13608,-0.50000,0.50000,0.50000,0.50000,13.50000
-0.44200,-0.25140,0.13608,-0.50000,0.50000,0.50000,0.50000,13.60000
-0.44200,-0.25130,0.13608,-0.50000,0.50000,0.50000,0.50000,13.70000
-0.44200,-0.25120,0.13609,-0.50000,0.50000,0.50000,0.50000,13.80000
-0.44200,-0.25110,0.13609,-0.50000,0.50000,0.50000,0.50000,13.90000
-0.44200,-0.25100,0.13609,-0.50000,0.50000,0.50000,0.50000,14.00000
-0.44200,-0.25090,0.13609,-0.50000,0.50000,0.50000,0.50000,14.10000
-0.44200,-0.25080,0.13609,-0.50000,0.50000,0.50000,0.50000,14.20000
-0.44200,-0.25070,0.13609,-0.50000,0.50000,0.50000,0.50000,14.30000
-0.44200,-0.25060,0.13609,-0.50000,0.50000,0.50000,0.50000,14.40000
-0.44200,-0.25050,0.13609,-0.50000,0.50000,0.50000,0.50000,14.50000
-0.44200,-0.25040,0.13609,-0.50000,0.50000,0.50000,0.50000,14.60000
-0.44200,-0.25030,0.13609,-0.50000,0.50000,0.50000,0.50000,14.70000
-0.44200,-0.25020,0.13609,-0.50000,0.50000,0.50000,0.50000,14.80000
-0.44200,-0.25010,0.13609,-0.50000,0.50000,0.50000,0.50000,14.90000
-0.44200,-0.25000,0.13609,-0.50000,0.50000,0.50000,0.50000,15.00000
-0.44200,-0.24990,0.13609,-0.50000,0.50000,0.50000,0.50000,15.10000
-0.44200,-0.24980,0.13609,-0.50000,0.50000,0.50000,0.50000,15.20000
-0.44200,-0.24970,0.13609,-0.50000,0.50000,0.50000,0.50000,15.30000
-0.44200,-0.24960,0.13610,-0.50000,0.50000,0.50000,0.50000,15.40000
-0.44200,-0.24950,0.13610,-0.50000,0.50000,0.50000,0.50000,15.50000
-0.44200,-0.24940,0.13610,-0.50000,0.50000,0.50000,0.50000,15.60000
-0.44200,-0.24930,0.13610,-0.50000,0.50000,0.50000,0.50000,15.70000
-0.44200,-0.24920,0.13610,-0.50000,0.50000,0.50000,0.50000,15.80000
-0.44200,-0.24910,0.13610,-0.50000,0.50000,0.50000,0.50000,15.90000
-0.44200,-0.24900,0.13610,-0.50000,0.50000,0.50000,0.50000,16.00000
-0.44200,-0.24890,0.13610,-0.50000,0.50000,0.50000,0.50000,16.10000
-0.44200,-0.24880,0.13610,-0.50000,0.50000,0.50000,0.50000,16.20000
-0.44200,-0.24870,0.13610,-0.50000,0.50000,0.50000,0.50000,16.30000
-0.44200,-0.24860,0.13610,-0.50000,0.50000,0.50000,0.50000,16.40000
-0.44200,-0.24850,0.13610,-0.50000,0.50000,0.50000,0.50000,16.50000
-0.44200,-0.24840,0.13610,-0.50000,0.50000,0.50000,0.50000,16.60000
