x,y,z,qx,qy,qz,qw,u
0.05345,0.29022,0.14123,0.50184,0.50156,-0.48646,0.50985,5.60000
0.05345,0.29012,0.14124,0.50184,0.50156,-0.48646,0.50985,5.70000
0.05345,0.29002,0.14123,0.50184,0.50156,-0.48646,0.50985,5.80000
0.05345,0.28992,0.14123,0.50184,0.50156,-0.48646,0.50985,5.90000
0.05346,0.28982,0.14123,0.50184,0.50156,-0.48646,0.50985,6.00000
0.05346,0.28972,0.14123,0.50184,0.50156,-0.48646,0.50985,6.10000
0.05346,0.28962,0.14123,0.50184,0.50156,-0.48646,0.50985,6.20000
0.05346,0.28952,0.14123,0.50184,0.50156,-0.48646,0.50985,6.30000
0.05346,0.28942,0.14123,0.50184,0.50156,-0.48646,0.50985,6.40000
0.05347,0.28932,0.14123,0.50184,0.50156,-0.48646,0.50985,6.50000
0.05347,0.28922,0.14123,0.50184,0.50156,-0.48646,0.50985,6.60000
0.05347,0.28912,0.14123,0.50184,0.50156,-0.48646,0.50985,6.70000
0.05347,0.28902,0.14123,0.50184,0.50156,-0.48646,0.50985,6.80000
0.05348,0.28892,0.14123,0.50184,0.50156,-0.48646,0.50985,6.90000
0.05348,0.28882,0.14123,0.50184,0.50156,-0.48646,0.50985,7.00000
0.05348,0.28872,0.14123,0.50184,0.50156,-0.48646,0.50985,7.10000
0.05348,0.28862,0.14123,0.50184,0.50156,-0.48646,0.50985,7.20000
0.05349,0.28852,0.14123,0.50184,0.50156,-0.48646,0.50985,7.30000
0.05349,0.28842,0.14123,0.50184,0.50156,-0.48646,0.50985,7.40000
0.05349,0.28832,0.14123,0.50184,0.50156,-0.48646,0.50985,7.50000
0.05349,0.28822,0.14123,0.50184,0.50156,-0.48646,0.50985,7.60000
0.05349,0.28812,0.14123,0.50184,0.50156,-0.48646,0.50985,7.70000
0.05350,0.28802,0.14123,0.50184,0.50156,-0.48646,0.50985,7.80000
0.05350,0.28792,0.14123,0.50184,0.50156,-0.48646,0.50985,7.90000
0.05350,0.28782,0.14123,0.50184,0.50156,-0.48646,0.50985,8.00000
0.05350,0.28772,0.14123,0.50184,0.50156,-0.48646,0.50985,8.10000
0.05351,0.28762,0.14123,0.50184,0.50156,-0.48646,0.50985,8.20000
0.05351,0.28752,0.14123,0.50184,0.50156,-0.48646,0.50985,8.30000
0.05351,0.28742,0.14123,0.50184,0.50156,-0.48646,0.50985,8.40000
0.05351,0.28732,0.14123,0.50184,0.50156,-0.48646,0.50985,8.50000
0.05352,0.28722,0.14123,0.50184,0.50156,-0.48646,0.50985,8.60000
0.05352,0.28712,0.14123,0.50184,0.50156,-0.48646,0.50985,8.70000
