x,y,z,qx,qy,qz,qw,u
0.25538,0.43254,0.14264,-0.43759,-0.51566,0.55769,-0.48123,13.06331
0.25538,0.43244,0.14264,-0.43761,-0.51566,0.55767,-0.48125,13.16381
0.25538,0.43234,0.14265,-0.43764,-0.51565,0.55764,-0.48126,13.26432
0.25538,0.43224,0.14267,-0.43766,-0.51564,0.55762,-0.48128,13.36483
0.25538,0.43214,0.14268,-0.43769,-0.51563,0.55759,-0.48129,13.46533
0.25538,0.43204,0.14269,-0.43771,-0.51562,0.55757,-0.48131,13.56584
0.25538,0.43194,0.14270,-0.43774,-0.51561,0.55755,-0.48133,13.66635
0.25538,0.43184,0.14270,-0.43776,-0.51560,0.55752,-0.48134,13.76685
0.25538,0.43174,0.14271,-0.43779,-0.51559,0.55750,-0.48136,13.86736
0.25538,0.43163,0.14272,-0.43781,-0.51559,0.55747,-0.48137,13.96786
0.25538,0.43153,0.14273,-0.43784,-0.51557,0.55745,-0.48139,14.06837
0.25539,0.43143,0.14274,-0.43786,-0.51557,0.55743,-0.48140,14.16887
0.25539,0.43133,0.14275,-0.43789,-0.51555,0.55740,-0.48142,14.26937
0.25539,0.43123,0.14276,-0.43792,-0.51555,0.55737,-0.48143,14.36988
0.25539,0.43113,0.14276,-0.43794,-0.51554,0.55735,-0.48144,14.47038
0.25539,0.43103,0.14277,-0.43797,-0.51553,0.55732,-0.48146,14.57088
0.25539,0.43093,0.14278,-0.43799,-0.51552,0.55730,-0.48148,14.67139
0.25539,0.43083,0.14279,-0.43802,-0.51551,0.55727,-0.48149,14.77189
0.25539,0.43073,0.14280,-0.43805,-0.51550,0.55725,-0.48150,14.87239
0.25539,0.43063,0.14281,-0.43807,-0.51549,0.55722,-0.48152,14.97289
0.25539,0.43053,0.14282,-0.43810,-0.51549,0.55720,-0.48153,15.07340
0.25539,0.43043,0.14282,-0.43812,-0.51548,0.55717,-0.48155,15.17390
0.25539,0.43033,0.14283,-0.43815,-0.51547,0.55714,-0.48156,15.27440
0.25540,0.43023,0.14284,-0.43818,-0.51546,0.55712,-0.48158,15.37490
0.25540,0.43013,0.14285,-0.43820,-0.51545,0.55709,-0.48159,15.47540
0.25540,0.43003,0.14286,-0.43823,-0.51544,0.55707,-0.48161,15.57590
0.25540,0.42993,0.14287,-0.43825,-0.51544,0.55704,-0.48162,15.67640
0.25540,0.42983,0.14287,-0.43828,-0.51543,0.55702,-0.48164,15.77690
0.25540,0.42973,0.14288,-0.43831,-0.51542,0.55699,-0.48165,15.87740
0.25540,0.42963,0.14289,-0.43833,-0.51541,0.55697,-0.48167,15.97790
0.25540,0.42953,0.14290,-0.43836,-0.51540,0.55694,-0.48168,16.07840
0.25540,0.42943,0.14291,-0.43839,-0.51540,0.55691,-0.48170,16.17890
0.25540,0.42933,0.14292,-0.43841,-0.51539,0.55689,-0.48171,16.27940
0.25540,0.42923,0.14293,-0.43844,-0.51538,0.55686,-0.48173,16.37989
0.25540,0.42913,0.14293,-0.43847,-0.51537,0.55684,-0.48174,16.48039
0.25541,0.42903,0.14294,-0.43849,-0.51537,0.55681,-0.48176,16.58089
0.25541,0.42893,0.14295,-0.43852,-0.51536,0.55678,-0.48177,16.68139
0.25541,0.42883,0.14296,-0.43855,-0.51535,0.55676,-0.48179,16.78188
0.25541,0.42873,0.14297,-0.43857,-0.51534,0.55673,-0.48180,16.88238
0.25541,0.42863,0.14298,-0.43860,-0.51533,0.55671,-0.48181,16.98288
0.25541,0.42853,0.14298,-0.43863,-0.51533,0.55668,-0.48182,17.08337
0.25541,0.42843,0.14299,-0.43865,-0.51532,0.55665,-0.48184,17.18387
0.25541,0.42833,0.14300,-0.43868,-0.51531,0.55663,-0.48186,17.28436
0.25541,0.42823,0.14301,-0.43871,-0.51531,0.55660,-0.48186,17.38486
0.25541,0.42813,0.14302,-0.43874,-0.51530,0.55657,-0.48188,17.48535
0.25541,0.42803,0.14303,-0.43876,-0.51529,0.55655,-0.48189,17.58585
0.25541,0.42793,0.14304,-0.43879,-0.51528,0.55652,-0.48191,17.68634
0.25542,0.42783,0.14304,-0.43882,-0.51528,0.55649,-0.48192,17.78683
0.25542,0.42773,0.14305,-0.43884,-0.51527,0.55647,-0.48193,17.88733
0.25542,0.42763,0.14306,-0.43887,-0.51526,0.55644,-0.48195,17.98782
0.25542,0.42753,0.14307,-0.43890,-0.51526,0.55641,-0.48196,18.08831
0.25542,0.42743,0.14308,-0.43893,-0.51525,0.55639,-0.48197,18.18881
0.25542,0.42733,0.14309,-0.43895,-0.51524,0.55636,-0.48199,18.28930
0.25542,0.42723,0.14310,-0.43898,-0.51524,0.55633,-0.48200,18.38979
0.25542,0.42713,0.14310,-0.43901,-0.51522,0.55630,-0.48202,18.49028
0.25542,0.42703,0.14311,-0.43904,-0.51522,0.55628,-0.48203,18.59077
0.25542,0.42693,0.14312,-0.43906,-0.51522,0.55625,-0.48204,18.69126
0.25542,0.42683,0.14312,-0.43909,-0.51520,0.55622,-0.48206,18.79175
0.25542,0.42673,0.14313,-0.43912,-0.51520,0.55620,-0.48207,18.89224
0.25543,0.42663,0.14314,-0.43915,-0.51520,0.55617,-0.48208,18.99273
0.25543,0.42653,0.14314,-0.43918,-0.51519,0.55614,-0.48210,19.09322
0.25543,0.42643,0.14315,-0.43920,-0.51518,0.55612,-0.48211,19.19371
0.25543,0.42633,0.14316,-0.43923,-0.51517,0.55608,-0.48213,19.29420
