x,y,z,qx,qy,qz,qw,u
0.25522,0.44384,0.14159,-0.43503,-0.51702,0.56010,-0.47930,1.70487
0.25522,0.44374,0.14160,-0.43505,-0.51700,0.56008,-0.47932,1.80540
0.25522,0.44364,0.14161,-0.43507,-0.51699,0.56006,-0.47934,1.90592
0.25522,0.44354,0.14162,-0.43509,-0.51698,0.56004,-0.47936,2.00644
0.25522,0.44344,0.14164,-0.43511,-0.51695,0.56002,-0.47939,2.10697
0.25522,0.44334,0.14164,-0.43513,-0.51694,0.56000,-0.47941,2.20749
0.25522,0.44324,0.14165,-0.43515,-0.51692,0.55998,-0.47943,2.30801
0.25522,0.44314,0.14166,-0.43517,-0.51691,0.55996,-0.47945,2.40854
0.25522,0.44304,0.14167,-0.43519,-0.51690,0.55994,-0.47947,2.50906
0.25522,0.44294,0.14168,-0.43521,-0.51688,0.55992,-0.47949,2.60958
0.25522,0.44284,0.14169,-0.43523,-0.51687,0.55991,-0.47951,2.71010
0.25523,0.44274,0.14170,-0.43525,-0.51686,0.55988,-0.47953,2.81063
0.25523,0.44264,0.14170,-0.43527,-0.51683,0.55987,-0.47955,2.91115
0.25523,0.44254,0.14171,-0.43529,-0.51682,0.55985,-0.47957,3.01167
0.25523,0.44244,0.14172,-0.43531,-0.51681,0.55983,-0.47958,3.11219
0.25523,0.44234,0.14173,-0.43533,-0.51679,0.55981,-0.47961,3.21272
0.25523,0.44224,0.14174,-0.43535,-0.51678,0.55979,-0.47962,3.31324
0.25523,0.44214,0.14175,-0.43537,-0.51676,0.55977,-0.47965,3.41376
0.25523,0.44204,0.14176,-0.43540,-0.51675,0.55975,-0.47966,3.51428
0.25523,0.44194,0.14176,-0.43542,-0.51673,0.55973,-0.47968,3.61480
0.25523,0.44184,0.14177,-0.43544,-0.51672,0.55971,-0.47970,3.71533
0.25523,0.44174,0.14178,-0.43546,-0.51670,0.55969,-0.47972,3.81585
0.25523,0.44164,0.14179,-0.43548,-0.51669,0.55967,-0.47974,3.91637
0.25524,0.44154,0.14180,-0.43550,-0.51668,0.55965,-0.47976,4.01689
0.25524,0.44144,0.14181,-0.43552,-0.51666,0.55963,-0.47978,4.11741
0.25524,0.44134,0.14181,-0.43554,-0.51665,0.55961,-0.47980,4.21794
0.25524,0.44124,0.14182,-0.43556,-0.51663,0.55959,-0.47982,4.31846
0.25524,0.44114,0.14183,-0.43559,-0.51662,0.55957,-0.47984,4.41898
0.25524,0.44104,0.14184,-0.43561,-0.51661,0.55955,-0.47986,4.51950
0.25524,0.44094,0.14185,-0.43563,-0.51659,0.55953,-0.47988,4.62002
0.25524,0.44084,0.14186,-0.43565,-0.51658,0.55951,-0.47990,4.72054
0.25524,0.44074,0.14187,-0.43567,-0.51656,0.55949,-0.47992,4.82106
0.25524,0.44064,0.14187,-0.43569,-0.51655,0.55947,-0.47993,4.92159
0.25524,0.44054,0.14188,-0.43571,-0.51654,0.55945,-0.47995,5.02211
0.25524,0.44044,0.14189,-0.43574,-0.51652,0.55943,-0.47997,5.12263
0.25525,0.44034,0.14190,-0.43576,-0.51651,0.55941,-0.47999,5.22315
0.25525,0.44024,0.14191,-0.43578,-0.51650,0.55938,-0.48001,5.32367
0.25525,0.44014,0.14192,-0.43581,-0.51648,0.55936,-0.48003,5.42419
0.25525,0.44004,0.14192,-0.43583,-0.51647,0.55934,-0.48005,5.52471
0.25525,0.43994,0.14193,-0.43584,-0.51646,0.55932,-0.48007,5.62523
0.25525,0.43984,0.14194,-0.43587,-0.51644,0.55930,-0.48009,5.72575
0.25525,0.43974,0.14195,-0.43589,-0.51643,0.55928,-0.48011,5.82627
0.25525,0.43964,0.14196,-0.43591,-0.51642,0.55926,-0.48013,5.92679
0.25525,0.43954,0.14197,-0.43593,-0.51640,0.55924,-0.48015,6.02731
0.25525,0.43944,0.14198,-0.43596,-0.51639,0.55922,-0.48016,6.12783
0.25525,0.43934,0.14198,-0.43598,-0.51638,0.55920,-0.48017,6.22835
0.25525,0.43924,0.14199,-0.43600,-0.51636,0.55918,-0.48020,6.32887
0.25526,0.43914,0.14200,-0.43603,-0.51635,0.55915,-0.48022,6.42939
0.25526,0.43904,0.14202,-0.43605,-0.51634,0.55913,-0.48024,6.52991
0.25526,0.43894,0.14203,-0.43607,-0.51633,0.55911,-0.48025,6.63043
0.25526,0.43884,0.14204,-0.43610,-0.51631,0.55909,-0.48027,6.73095
0.25526,0.43874,0.14205,-0.43611,-0.51630,0.55907,-0.48029,6.83147
0.25526,0.43864,0.14205,-0.43614,-0.51629,0.55905,-0.48030,6.93198
0.25526,0.43854,0.14206,-0.43617,-0.51627,0.55903,-0.48032,7.03250
0.25526,0.43844,0.14207,-0.43618,-0.51626,0.55901,-0.48034,7.13302
0.25526,0.43834,0.14208,-0.43621,-0.51625,0.55898,-0.48036,7.23354
0.25526,0.43824,0.14209,-0.43623,-0.51624,0.55896,-0.48038,7.33406
0.25526,0.43814,0.14210,-0.43625,-0.51623,0.55894,-0.48040,7.43458
0.25526,0.43804,0.14210,-0.43628,-0.51621,0.55892,-0.48042,7.53509
0.25527,0.43794,0.14211,-0.43630,-0.51620,0.55890,-0.48043,7.63561
0.25527,0.43784,0.14212,-0.43632,-0.51619,0.55888,-0.48045,7.73613
0.25527,0.43774,0.14213,-0.43635,-0.51618,0.55885,-0.48047,7.83665
0.25527,0.43764,0.14214,-0.43637,-0.51616,0.55883,-0.48049,7.93716
0.25527,0.43753,0.14215,-0.43639,-0.51615,0.55881,-0.48051,8.03768
0.25527,0.43743,0.14216,-0.43642,-0.51614,0.55879,-0.48052,8.13820
0.25527,0.43733,0.14216,-0.43644,-0.51613,0.55877,-0.48054,8.23872
0.25527,0.43723,0.14217,-0.43646,-0.51612,0.55874,-0.48056,8.33923
0.25527,0.43713,0.14218,-0.43648,-0.51610,0.55872,-0.48058,8.43975
0.25527,0.43703,0.14219,-0.43651,-0.51609,0.55870,-0.48060,8.54027
0.25527,0.43693,0.14220,-0.43653,-0.51608,0.55868,-0.48061,8.64078
0.25527,0.43683,0.14221,-0.43655,-0.51607,0.55866,-0.48063,8.74130
0.25528,0.43673,0.14222,-0.43658,-0.51606,0.55863,-0.48065,8.84181
0.25528,0.43663,0.14222,-0.43660,-0.51604,0.55861,-0.48067,8.94233
0.25528,0.43653,0.14223,-0.43662,-0.51603,0.55859,-0.48069,9.04285
0.25528,0.43643,0.14224,-0.43665,-0.51602,0.55857,-0.48070,9.14336
0.25528,0.43633,0.14225,-0.43667,-0.51601,0.55854,-0.48072,9.24388
0.25528,0.43623,0.14226,-0.43669,-0.51600,0.55852,-0.48074,9.34439
0.25528,0.43613,0.14227,-0.43672,-0.51598,0.55850,-0.48075,9.44491
0.25528,0.43603,0.14227,-0.43674,-0.51597,0.55848,-0.48076,9.54542
0.25528,0.43593,0.14228,-0.43677,-0.51596,0.55845,-0.48078,9.64594
0.25528,0.43583,0.14229,-0.43679,-0.51595,0.55843,-0.48081,9.74645
0.25528,0.43573,0.14230,-0.43681,-0.51593,0.55841,-0.48082,9.84696
0.25528,0.43563,0.14231,-0.43684,-0.51593,0.55838,-0.48084,9.94748
0.25529,0.43553,0.14232,-0.43686,-0.51592,0.55836,-0.48085,10.04799
0.25529,0.43543,0.14233,-0.43688,-0.51590,0.55834,-0.48087,10.14851
0.25529,0.43533,0.14233,-0.43691,-0.51589,0.55831,-0.48089,10.24902
0.25529,0.43523,0.14234,-0.43693,-0.51589,0.55829,-0.48090,10.34953
0.25529,0.43513,0.14235,-0.43696,-0.51587,0.55827,-0.48092,10.45004
0.25529,0.43503,0.14236,-0.43698,-0.51586,0.55824,-0.48094,10.55056
0.25529,0.43493,0.14237,-0.43700,-0.51586,0.55822,-0.48095,10.65107
0.25529,0.43483,0.14238,-0.43703,-0.51584,0.55820,-0.48097,10.75158
0.25529,0.43473,0.14239,-0.43705,-0.51583,0.55817,-0.48099,10.85209
0.25529,0.43463,0.14239,-0.43708,-0.51582,0.55815,-0.48100,10.95261
0.25529,0.43453,0.14240,-0.43710,-0.51580,0.55813,-0.48102,11.05312
0.25529,0.43443,0.14241,-0.43712,-0.51579,0.55811,-0.48104,11.15363
0.25530,0.43433,0.14242,-0.43715,-0.51578,0.55808,-0.48106,11.25414
0.25530,0.43423,0.14243,-0.43717,-0.51577,0.55806,-0.48107,11.35465
0.25530,0.43413,0.14244,-0.43720,-0.51576,0.55803,-0.48109,11.45516
0.25530,0.43403,0.14244,-0.43722,-0.51575,0.55801,-0.48111,11.55567
0.25530,0.43393,0.14245,-0.43725,-0.51574,0.55799,-0.48112,11.65618
0.25530,0.43383,0.14246,-0.43727,-0.51573,0.55796,-0.48114,11.75670
0.25530,0.43373,0.14247,-0.43730,-0.51572,0.55793,-0.48116,11.85721
0.25530,0.43363,0.14248,-0.43732,-0.51571,0.55792,-0.48117,11.95771
0.25530,0.43353,0.14249,-0.43735,-0.51570,0.55789,-0.48119,12.05822
0.25530,0.43343,0.14250,-0.43737,-0.51569,0.55787,-0.48120,12.15873
0.25530,0.43333,0.14250,-0.43740,-0.51568,0.55784,-0.48121,12.25924
0.25530,0.43323,0.14251,-0.43742,-0.51567,0.55782,-0.48124,12.35975
0.25531,0.43313,0.14252,-0.43744,-0.51566,0.55780,-0.48125,12.46026
0.25531,0.43303,0.14253,-0.43747,-0.51565,0.55777,-0.48127,12.56077
0.25531,0.43293,0.14254,-0.43749,-0.51564,0.55775,-0.48129,12.66128
0.25531,0.43283,0.14255,-0.43752,-0.51563,0.55772,-0.48129,12.76178
0.25531,0.43273,0.14255,-0.43754,-0.51562,0.55770,-0.48132,12.86229
0.25531,0.43263,0.14256,-0.43757,-0.51561,0.55768,-0.48133,12.96280
0.25531,0.43253,0.14257,-0.43760,-0.51560,0.55765,-0.48134,13.06331
0.25531,0.43243,0.14258,-0.43762,-0.51560,0.55762,-0.48136,13.16381
0.25531,0.43233,0.14259,-0.43765,-0.51559,0.55759,-0.48137,13.26432
0.25531,0.43223,0.14261,-0.43767,-0.51558,0.55757,-0.48139,13.36483
0.25531,0.43213,0.14262,-0.43770,-0.51557,0.55754,-0.48140,13.46533
0.25531,0.43203,0.14262,-0.43772,-0.51556,0.55752,-0.48142,13.56584
0.25532,0.43193,0.14263,-0.43775,-0.51555,0.55750,-0.48144,13.66635
0.25532,0.43183,0.14264,-0.43777,-0.51554,0.55747,-0.48145,13.76685
0.25532,0.43173,0.14265,-0.43780,-0.51553,0.55745,-0.48147,13.86736
0.25532,0.43163,0.14266,-0.43782,-0.51552,0.55743,-0.48148,13.96786
0.25532,0.43153,0.14267,-0.43785,-0.51551,0.55740,-0.48150,14.06837
0.25532,0.43143,0.14268,-0.43787,-0.51550,0.55738,-0.48151,14.16887
0.25532,0.43133,0.14268,-0.43790,-0.51549,0.55735,-0.48153,14.26937
0.25532,0.43123,0.14269,-0.43793,-0.51549,0.55732,-0.48155,14.36988
0.25532,0.43113,0.14270,-0.43795,-0.51548,0.55730,-0.48156,14.47038
0.25532,0.43103,0.14271,-0.43798,-0.51547,0.55727,-0.48158,14.57088
0.25532,0.43093,0.14272,-0.43800,-0.51546,0.55725,-0.48159,14.67139
0.25532,0.43083,0.14273,-0.43803,-0.51545,0.55722,-0.48161,14.77189
0.25533,0.43073,0.14273,-0.43806,-0.51544,0.55720,-0.48162,14.87239
0.25533,0.43063,0.14274,-0.43808,-0.51543,0.55717,-0.48164,14.97289
0.25533,0.43053,0.14275,-0.43811,-0.51543,0.55715,-0.48164,15.07340
0.25533,0.43043,0.14276,-0.43813,-0.51542,0.55712,-0.48167,15.17390
0.25533,0.43033,0.14277,-0.43816,-0.51541,0.55709,-0.48168,15.27440
0.25533,0.43022,0.14278,-0.43819,-0.51540,0.55707,-0.48169,15.37490
0.25533,0.43012,0.14279,-0.43821,-0.51539,0.55704,-0.48171,15.47540
0.25533,0.43002,0.14279,-0.43824,-0.51538,0.55702,-0.48172,15.57590
0.25533,0.42992,0.14280,-0.43826,-0.51538,0.55699,-0.48174,15.67640
0.25533,0.42982,0.14281,-0.43829,-0.51536,0.55697,-0.48175,15.77690
0.25533,0.42972,0.14282,-0.43832,-0.51536,0.55694,-0.48176,15.87740
0.25533,0.42962,0.14283,-0.43834,-0.51535,0.55692,-0.48178,15.97790
0.25534,0.42952,0.14284,-0.43837,-0.51534,0.55689,-0.48179,16.07840
0.25534,0.42942,0.14285,-0.43840,-0.51533,0.55686,-0.48181,16.17890
0.25534,0.42932,0.14285,-0.43842,-0.51533,0.55684,-0.48182,16.27940
0.25534,0.42922,0.14286,-0.43845,-0.51532,0.55681,-0.48184,16.37989
0.25534,0.42912,0.14287,-0.43848,-0.51530,0.55679,-0.48185,16.48039
0.25534,0.42902,0.14288,-0.43850,-0.51530,0.55676,-0.48187,16.58089
0.25534,0.42892,0.14289,-0.43853,-0.51530,0.55673,-0.48188,16.68139
0.25534,0.42882,0.14290,-0.43856,-0.51528,0.55671,-0.48190,16.78188
0.25534,0.42872,0.14290,-0.43858,-0.51528,0.55668,-0.48191,16.88238
0.25534,0.42862,0.14291,-0.43861,-0.51527,0.55666,-0.48192,16.98288
0.25534,0.42852,0.14292,-0.43864,-0.51526,0.55663,-0.48194,17.08337
0.25535,0.42842,0.14293,-0.43866,-0.51526,0.55660,-0.48195,17.18387
0.25535,0.42832,0.14294,-0.43869,-0.51524,0.55658,-0.48197,17.28436
0.25535,0.42822,0.14295,-0.43872,-0.51524,0.55655,-0.48198,17.38486
0.25535,0.42812,0.14296,-0.43875,-0.51523,0.55652,-0.48200,17.48535
0.25535,0.42802,0.14296,-0.43877,-0.51522,0.55650,-0.48201,17.58585
0.25535,0.42792,0.14297,-0.43880,-0.51522,0.55647,-0.48202,17.68634
0.25535,0.42782,0.14298,-0.43883,-0.51521,0.55644,-0.48204,17.78683
0.25535,0.42772,0.14299,-0.43885,-0.51520,0.55642,-0.48205,17.88733
0.25535,0.42762,0.14300,-0.43888,-0.51519,0.55639,-0.48207,17.98782
0.25535,0.42752,0.14301,-0.43891,-0.51519,0.55636,-0.48208,18.08831
0.25535,0.42742,0.14302,-0.43894,-0.51518,0.55634,-0.48209,18.18881
0.25535,0.42732,0.14302,-0.43896,-0.51517,0.55631,-0.48211,18.28930
0.25536,0.42722,0.14303,-0.43899,-0.51517,0.55628,-0.48212,18.38979
0.25536,0.42712,0.14304,-0.43902,-0.51516,0.55626,-0.48213,18.49028
0.25536,0.42702,0.14305,-0.43905,-0.51515,0.55623,-0.48214,18.59077
0.25536,0.42692,0.14306,-0.43907,-0.51515,0.55620,-0.48216,18.69126
0.25536,0.42682,0.14306,-0.43910,-0.51514,0.55618,-0.48217,18.79175
0.25536,0.42672,0.14306,-0.43913,-0.51513,0.55615,-0.48218,18.89224
0.25536,0.42662,0.14307,-0.43916,-0.51513,0.55612,-0.48219,18.99273
0.25536,0.42652,0.14308,-0.43919,-0.51512,0.55609,-0.48221,19.09322
0.25536,0.42642,0.14309,-0.43921,-0.51511,0.55607,-0.48222,19.19371
0.25536,0.42632,0.14310,-0.43924,-0.51511,0.55603,-0.48224,19.29420
0.25536,0.42622,0.14311,-0.43927,-0.51510,0.55601,-0.48225,19.39469
0.25536,0.42612,0.14312,-0.43930,-0.51509,0.55599,-0.48226,19.49517
0.25537,0.42602,0.14312,-0.43933,-0.51509,0.55595,-0.48228,19.59566
0.25537,0.42592,0.14313,-0.43935,-0.51508,0.55593,-0.48229,19.69615
0.25537,0.42582,0.14314,-0.43938,-0.51508,0.55590,-0.48230,19.79663
0.25537,0.42572,0.14315,-0.43941,-0.51507,0.55587,-0.48232,19.89712
0.25537,0.42562,0.14316,-0.43944,-0.51506,0.55584,-0.48233,19.99761
0.25537,0.42552,0.14317,-0.43947,-0.51506,0.55581,-0.48234,20.09809
0.25537,0.42542,0.14317,-0.43949,-0.51505,0.55579,-0.48235,20.19858
0.25537,0.42532,0.14318,-0.43952,-0.51505,0.55576,-0.48237,20.29906
0.25537,0.42522,0.14319,-0.43955,-0.51504,0.55573,-0.48238,20.39955
0.25537,0.42512,0.14320,-0.43958,-0.51503,0.55571,-0.48239,20.50003
0.25537,0.42502,0.14321,-0.43961,-0.51503,0.55567,-0.48241,20.60051
0.25537,0.42492,0.14322,-0.43964,-0.51502,0.55565,-0.48242,20.70100
0.25538,0.42482,0.14323,-0.43966,-0.51502,0.55562,-0.48243,20.80148
0.25538,0.42472,0.14323,-0.43969,-0.51501,0.55559,-0.48245,20.90196
0.25538,0.42462,0.14324,-0.43972,-0.51501,0.55556,-0.48245,21.00245
0.25538,0.42452,0.14325,-0.43975,-0.51500,0.55554,-0.48247,21.10293
0.25538,0.42442,0.14326,-0.43978,-0.51500,0.55550,-0.48247,21.20341
0.25538,0.42432,0.14327,-0.43981,-0.51499,0.55547,-0.48249,21.30389
0.25538,0.42422,0.14328,-0.43984,-0.51499,0.55545,-0.48250,21.40437
0.25538,0.42412,0.14329,-0.43987,-0.51498,0.55542,-0.48251,21.50485
0.25538,0.42402,0.14329,-0.43989,-0.51497,0.55540,-0.48253,21.60533
0.25538,0.42392,0.14330,-0.43992,-0.51497,0.55536,-0.48254,21.70581
0.25538,0.42382,0.14331,-0.43995,-0.51496,0.55534,-0.48255,21.80629
0.25538,0.42372,0.14332,-0.43998,-0.51496,0.55530,-0.48256,21.90677
0.25539,0.42362,0.14333,-0.44001,-0.51495,0.55528,-0.48257,22.00725
0.25539,0.42352,0.14334,-0.44004,-0.51495,0.55525,-0.48259,22.10772
0.25539,0.42342,0.14334,-0.44007,-0.51494,0.55522,-0.48260,22.20820
0.25539,0.42332,0.14335,-0.44010,-0.51494,0.55519,-0.48261,22.30868
0.25539,0.42322,0.14336,-0.44013,-0.51494,0.55516,-0.48262,22.40915
0.25539,0.42312,0.14337,-0.44016,-0.51493,0.55513,-0.48263,22.50963
0.25539,0.42302,0.14338,-0.44019,-0.51493,0.55510,-0.48265,22.61011
0.25539,0.42292,0.14339,-0.44022,-0.51492,0.55507,-0.48266,22.71058
0.25539,0.42282,0.14340,-0.44025,-0.51491,0.55505,-0.48267,22.81106
0.25539,0.42271,0.14340,-0.44027,-0.51491,0.55502,-0.48268,22.91153
0.25539,0.42261,0.14341,-0.44030,-0.51490,0.55499,-0.48270,23.01201
0.25539,0.42251,0.14342,-0.44033,-0.51490,0.55496,-0.48271,23.11248
0.25540,0.42241,0.14343,-0.44036,-0.51490,0.55493,-0.48272,23.21295
0.25540,0.42231,0.14344,-0.44039,-0.51489,0.55490,-0.48273,23.31343
0.25540,0.42221,0.14345,-0.44042,-0.51489,0.55487,-0.48274,23.41390
0.25540,0.42211,0.14346,-0.44045,-0.51489,0.55484,-0.48275,23.51437
0.25540,0.42201,0.14346,-0.44048,-0.51488,0.55481,-0.48277,23.61484
0.25540,0.42191,0.14347,-0.44051,-0.51488,0.55478,-0.48278,23.71531
0.25540,0.42181,0.14348,-0.44054,-0.51487,0.55475,-0.48279,23.81578
0.25540,0.42171,0.14349,-0.44057,-0.51487,0.55472,-0.48280,23.91625
0.25540,0.42161,0.14350,-0.44060,-0.51487,0.55469,-0.48280,24.01672
0.25540,0.42151,0.14350,-0.44063,-0.51486,0.55466,-0.48282,24.11719
0.25540,0.42141,0.14350,-0.44066,-0.51485,0.55464,-0.48283,24.21766
0.25540,0.42131,0.14351,-0.44069,-0.51484,0.55461,-0.48284,24.31813
0.25541,0.42121,0.14352,-0.44072,-0.51484,0.55458,-0.48285,24.41860
0.25541,0.42111,0.14353,-0.44075,-0.51484,0.55455,-0.48286,24.51907
0.25541,0.42101,0.14354,-0.44078,-0.51483,0.55452,-0.48287,24.61953
0.25541,0.42091,0.14355,-0.44081,-0.51483,0.55449,-0.48288,24.72000
0.25541,0.42081,0.14356,-0.44084,-0.51483,0.55446,-0.48289,24.82047
0.25541,0.42071,0.14356,-0.44087,-0.51483,0.55443,-0.48290,24.92093
0.25541,0.42061,0.14357,-0.44090,-0.51482,0.55440,-0.48292,25.02140
0.25541,0.42051,0.14358,-0.44093,-0.51481,0.55437,-0.48293,25.12186
0.25541,0.42041,0.14359,-0.44096,-0.51481,0.55434,-0.48294,25.22233
0.25541,0.42031,0.14360,-0.44099,-0.51481,0.55431,-0.48295,25.32279
0.25541,0.42021,0.14361,-0.44103,-0.51480,0.55428,-0.48296,25.42326
0.25541,0.42011,0.14361,-0.44106,-0.51480,0.55425,-0.48297,25.52372
0.25542,0.42001,0.14362,-0.44109,-0.51480,0.55422,-0.48298,25.62418
0.25542,0.41991,0.14363,-0.44112,-0.51479,0.55419,-0.48299,25.72464
0.25542,0.41981,0.14364,-0.44115,-0.51479,0.55416,-0.48300,25.82511
0.25542,0.41971,0.14365,-0.44118,-0.51479,0.55413,-0.48301,25.92557
0.25542,0.41961,0.14366,-0.44121,-0.51479,0.55409,-0.48302,26.02603
0.25542,0.41951,0.14367,-0.44124,-0.51478,0.55406,-0.48304,26.12649
0.25542,0.41941,0.14367,-0.44127,-0.51478,0.55403,-0.48305,26.22695
0.25542,0.41931,0.14368,-0.44130,-0.51478,0.55400,-0.48306,26.32741
0.25542,0.41921,0.14369,-0.44133,-0.51477,0.55397,-0.48307,26.42787
0.25542,0.41911,0.14370,-0.44136,-0.51477,0.55394,-0.48308,26.52833
0.25542,0.41901,0.14371,-0.44140,-0.51477,0.55390,-0.48308,26.62878
0.25542,0.41891,0.14372,-0.44143,-0.51477,0.55387,-0.48309,26.72924
0.25543,0.41881,0.14373,-0.44146,-0.51476,0.55385,-0.48310,26.82970
0.25543,0.41871,0.14372,-0.44149,-0.51476,0.55381,-0.48311,26.93016
0.25543,0.41861,0.14373,-0.44152,-0.51476,0.55378,-0.48312,27.03061
0.25543,0.41851,0.14374,-0.44155,-0.51476,0.55375,-0.48313,27.13107
0.25543,0.41841,0.14375,-0.44158,-0.51475,0.55373,-0.48314,27.23152
0.25543,0.41831,0.14376,-0.44161,-0.51475,0.55369,-0.48315,27.33198
0.25543,0.41821,0.14377,-0.44165,-0.51475,0.55365,-0.48316,27.43243
0.25543,0.41811,0.14377,-0.44168,-0.51475,0.55362,-0.48317,27.53289
0.25543,0.41801,0.14378,-0.44171,-0.51474,0.55360,-0.48318,27.63334
0.25543,0.41791,0.14379,-0.44174,-0.51474,0.55356,-0.48319,27.73379
0.25543,0.41781,0.14380,-0.44177,-0.51474,0.55353,-0.48320,27.83424
0.25543,0.41771,0.14381,-0.44180,-0.51474,0.55350,-0.48321,27.93470
0.25544,0.41761,0.14382,-0.44184,-0.51473,0.55347,-0.48322,28.03515
0.25544,0.41751,0.14383,-0.44187,-0.51473,0.55344,-0.48323,28.13560
0.25544,0.41741,0.14383,-0.44190,-0.51473,0.55340,-0.48324,28.23605
0.25544,0.41731,0.14384,-0.44193,-0.51473,0.55337,-0.48325,28.33650
0.25544,0.41721,0.14385,-0.44196,-0.51473,0.55334,-0.48326,28.43695
0.25544,0.41711,0.14386,-0.44199,-0.51473,0.55331,-0.48327,28.53740
0.25544,0.41701,0.14387,-0.44203,-0.51472,0.55328,-0.48328,28.63784
0.25544,0.41691,0.14388,-0.44206,-0.51472,0.55325,-0.48328,28.73829
0.25544,0.41681,0.14389,-0.44209,-0.51472,0.55321,-0.48330,28.83874
0.25544,0.41671,0.14388,-0.44212,-0.51472,0.55318,-0.48331,28.93919
0.25544,0.41661,0.14389,-0.44215,-0.51472,0.55315,-0.48331,29.03963
0.25544,0.41651,0.14390,-0.44219,-0.51472,0.55312,-0.48332,29.14008
0.25545,0.41641,0.14391,-0.44222,-0.51471,0.55309,-0.48333,29.24052
0.25545,0.41631,0.14392,-0.44225,-0.51471,0.55306,-0.48334,29.34097
0.25545,0.41621,0.14393,-0.44228,-0.51471,0.55302,-0.48335,29.44141
0.25545,0.41611,0.14393,-0.44232,-0.51471,0.55299,-0.48335,29.54186
0.25545,0.41601,0.14394,-0.44235,-0.51471,0.55296,-0.48336,29.64230
0.25545,0.41591,0.14395,-0.44238,-0.51471,0.55293,-0.48337,29.74274
0.25545,0.41581,0.14396,-0.44241,-0.51471,0.55290,-0.48338,29.84319
0.25545,0.41571,0.14397,-0.44244,-0.51470,0.55286,-0.48339,29.94363
0.25545,0.41561,0.14398,-0.44248,-0.51470,0.55283,-0.48340,30.04407
0.25545,0.41551,0.14399,-0.44251,-0.51470,0.55280,-0.48341,30.14451
0.25545,0.41541,0.14399,-0.44254,-0.51470,0.55277,-0.48342,30.24495
0.25546,0.41531,0.14400,-0.44258,-0.51470,0.55273,-0.48343,30.34539
0.25546,0.41521,0.14401,-0.44261,-0.51470,0.55270,-0.48344,30.44583
0.25546,0.41511,0.14402,-0.44264,-0.51469,0.55267,-0.48345,30.54627
0.25546,0.41501,0.14402,-0.44267,-0.51470,0.55264,-0.48345,30.64671
0.25546,0.41490,0.14403,-0.44271,-0.51470,0.55260,-0.48346,30.74714
0.25546,0.41480,0.14404,-0.44274,-0.51470,0.55257,-0.48347,30.84758
0.25546,0.41470,0.14404,-0.44277,-0.51469,0.55254,-0.48348,30.94802
0.25546,0.41460,0.14405,-0.44280,-0.51469,0.55251,-0.48349,31.04845
0.25546,0.41450,0.14406,-0.44284,-0.51469,0.55247,-0.48350,31.14889
0.25546,0.41440,0.14407,-0.44287,-0.51469,0.55244,-0.48351,31.24932
0.25546,0.41430,0.14408,-0.44290,-0.51469,0.55241,-0.48351,31.34976
