x,y,z,qx,qy,qz,qw,u
0.10852,0.14230,0.14043,0.52130,0.49567,-0.48895,0.49344,6.58211
0.10852,0.14235,0.14043,0.52130,0.49567,-0.48895,0.49344,6.62743
0.10852,0.14239,0.14043,0.52130,0.49567,-0.48895,0.49344,6.67335
0.10852,0.14244,0.14043,0.52130,0.49567,-0.48895,0.49344,6.71988
0.10853,0.14249,0.14043,0.52130,0.49567,-0.48895,0.49344,6.76702
0.10853,0.14254,0.14043,0.52130,0.49567,-0.48895,0.49344,6.81475
0.10853,0.14258,0.14044,0.52130,0.49567,-0.48895,0.49344,6.86307
0.10853,0.14263,0.14044,0.52130,0.49567,-0.48895,0.49344,6.91198
0.10853,0.14268,0.14044,0.52130,0.49567,-0.48895,0.49344,6.96147
0.10853,0.14273,0.14044,0.52130,0.49567,-0.48895,0.49344,7.01153
0.10853,0.14278,0.14044,0.52130,0.49567,-0.48895,0.49344,7.06217
0.10853,0.14283,0.14044,0.52130,0.49567,-0.48895,0.49344,7.11338
0.10853,0.14288,0.14045,0.52130,0.49567,-0.48895,0.49344,7.16515
0.10854,0.14294,0.14045,0.52130,0.49567,-0.48895,0.49344,7.21747
0.10854,0.14299,0.14045,0.52130,0.49567,-0.48895,0.49344,7.27035
0.10854,0.14304,0.14045,0.52130,0.49567,-0.48895,0.49344,7.32377
0.10854,0.14310,0.14045,0.52130,0.49567,-0.48895,0.49344,7.37772
0.10854,0.14315,0.14045,0.52130,0.49567,-0.48895,0.49344,7.43221
0.10854,0.14320,0.14046,0.52130,0.49567,-0.48895,0.49344,7.48722
0.10854,0.14326,0.14046,0.52130,0.49567,-0.48895,0.49344,7.54275
0.10854,0.14332,0.14046,0.52130,0.49567,-0.48895,0.49344,7.59879
0.10854,0.14337,0.14046,0.52130,0.49567,-0.48895,0.49344,7.65533
0.10855,0.14343,0.14046,0.52130,0.49567,-0.48895,0.49344,7.71238
0.10855,0.14349,0.14047,0.52130,0.49567,-0.48895,0.49344,7.76991
0.10855,0.14354,0.14047,0.52130,0.49567,-0.48895,0.49344,7.82792
0.10855,0.14360,0.14047,0.52130,0.49567,-0.48895,0.49344,7.88641
0.10855,0.14366,0.14047,0.52130,0.49567,-0.48895,0.49344,7.94536
