x,y,z,qx,qy,qz,qw,u
0.25535,0.44266,0.14177,-0.43519,-0.51693,0.56000,-0.47936,2.91115
0.25535,0.44256,0.14178,-0.43521,-0.51692,0.55998,-0.47938,3.01167
0.25535,0.44246,0.14178,-0.43523,-0.51691,0.55996,-0.47940,3.11219
0.25535,0.44236,0.14179,-0.43525,-0.51689,0.55994,-0.47942,3.21272
0.25535,0.44226,0.14180,-0.43527,-0.51688,0.55992,-0.47944,3.31324
0.25535,0.44216,0.14181,-0.43529,-0.51686,0.55990,-0.47946,3.41376
0.25535,0.44206,0.14182,-0.43532,-0.51685,0.55988,-0.47948,3.51428
0.25535,0.44196,0.14183,-0.43534,-0.51683,0.55986,-0.47950,3.61480
0.25535,0.44186,0.14183,-0.43536,-0.51682,0.55984,-0.47952,3.71533
0.25536,0.44176,0.14184,-0.43538,-0.51680,0.55982,-0.47954,3.81585
0.25536,0.44166,0.14185,-0.43540,-0.51679,0.55980,-0.47956,3.91637
0.25536,0.44156,0.14186,-0.43542,-0.51678,0.55978,-0.47958,4.01689
0.25536,0.44146,0.14187,-0.43544,-0.51676,0.55976,-0.47960,4.11741
0.25536,0.44136,0.14188,-0.43546,-0.51675,0.55974,-0.47962,4.21794
0.25536,0.44126,0.14189,-0.43548,-0.51673,0.55972,-0.47964,4.31846
0.25536,0.44116,0.14189,-0.43551,-0.51672,0.55970,-0.47966,4.41898
0.25536,0.44106,0.14190,-0.43553,-0.51671,0.55968,-0.47967,4.51950
0.25536,0.44095,0.14191,-0.43555,-0.51669,0.55966,-0.47970,4.62002
0.25536,0.44085,0.14192,-0.43557,-0.51668,0.55964,-0.47971,4.72054
0.25536,0.44075,0.14193,-0.43559,-0.51666,0.55962,-0.47974,4.82106
0.25536,0.44065,0.14194,-0.43562,-0.51665,0.55960,-0.47975,4.92159
0.25537,0.44055,0.14195,-0.43563,-0.51664,0.55958,-0.47977,5.02211
0.25537,0.44045,0.14195,-0.43566,-0.51662,0.55956,-0.47978,5.12263
0.25537,0.44035,0.14196,-0.43568,-0.51661,0.55954,-0.47980,5.22315
0.25537,0.44025,0.14197,-0.43571,-0.51660,0.55951,-0.47983,5.32367
0.25537,0.44015,0.14198,-0.43573,-0.51658,0.55949,-0.47985,5.42419
0.25537,0.44005,0.14199,-0.43575,-0.51657,0.55947,-0.47987,5.52471
0.25537,0.43995,0.14200,-0.43577,-0.51656,0.55945,-0.47988,5.62523
0.25537,0.43985,0.14200,-0.43580,-0.51654,0.55943,-0.47990,5.72575
0.25537,0.43975,0.14201,-0.43582,-0.51653,0.55941,-0.47992,5.82627
0.25537,0.43965,0.14202,-0.43583,-0.51652,0.55939,-0.47994,5.92679
0.25537,0.43955,0.14203,-0.43586,-0.51650,0.55937,-0.47996,6.02731
0.25537,0.43945,0.14204,-0.43588,-0.51649,0.55935,-0.47997,6.12783
0.25538,0.43935,0.14205,-0.43590,-0.51648,0.55933,-0.47999,6.22835
0.25538,0.43925,0.14206,-0.43593,-0.51646,0.55931,-0.48001,6.32887
0.25538,0.43915,0.14206,-0.43595,-0.51645,0.55928,-0.48003,6.42939
0.25538,0.43905,0.14208,-0.43597,-0.51644,0.55926,-0.48005,6.52991
0.25538,0.43895,0.14209,-0.43600,-0.51642,0.55924,-0.48007,6.63043
0.25538,0.43885,0.14210,-0.43602,-0.51641,0.55922,-0.48009,6.73095
0.25538,0.43875,0.14211,-0.43604,-0.51639,0.55920,-0.48011,6.83147
0.25538,0.43865,0.14212,-0.43606,-0.51639,0.55918,-0.48012,6.93198
0.25538,0.43855,0.14212,-0.43609,-0.51637,0.55916,-0.48014,7.03250
0.25538,0.43845,0.14213,-0.43611,-0.51635,0.55914,-0.48016,7.13302
0.25538,0.43835,0.14214,-0.43613,-0.51635,0.55911,-0.48018,7.23354
0.25538,0.43825,0.14215,-0.43615,-0.51634,0.55909,-0.48020,7.33406
0.25538,0.43815,0.14216,-0.43618,-0.51632,0.55907,-0.48022,7.43458
0.25539,0.43805,0.14217,-0.43620,-0.51630,0.55905,-0.48024,7.53509
0.25539,0.43795,0.14218,-0.43622,-0.51630,0.55903,-0.48025,7.63561
0.25539,0.43785,0.14218,-0.43624,-0.51628,0.55901,-0.48027,7.73613
0.25539,0.43775,0.14219,-0.43627,-0.51627,0.55898,-0.48029,7.83665
0.25539,0.43765,0.14220,-0.43629,-0.51626,0.55896,-0.48031,7.93716
0.25539,0.43755,0.14221,-0.43631,-0.51624,0.55894,-0.48033,8.03768
0.25539,0.43745,0.14222,-0.43634,-0.51623,0.55892,-0.48034,8.13820
0.25539,0.43735,0.14223,-0.43636,-0.51622,0.55890,-0.48035,8.23872
0.25539,0.43725,0.14224,-0.43638,-0.51621,0.55887,-0.48038,8.33923
0.25539,0.43715,0.14224,-0.43640,-0.51620,0.55885,-0.48040,8.43975
0.25539,0.43705,0.14225,-0.43643,-0.51618,0.55883,-0.48041,8.54027
0.25539,0.43695,0.14226,-0.43645,-0.51617,0.55881,-0.48042,8.64078
0.25540,0.43685,0.14227,-0.43647,-0.51616,0.55879,-0.48044,8.74130
0.25540,0.43675,0.14228,-0.43650,-0.51615,0.55876,-0.48046,8.84181
0.25540,0.43665,0.14229,-0.43652,-0.51614,0.55874,-0.48048,8.94233
0.25540,0.43655,0.14229,-0.43654,-0.51612,0.55872,-0.48050,9.04285
0.25540,0.43645,0.14230,-0.43657,-0.51611,0.55870,-0.48051,9.14336
0.25540,0.43635,0.14231,-0.43659,-0.51610,0.55867,-0.48053,9.24388
0.25540,0.43625,0.14232,-0.43661,-0.51609,0.55865,-0.48055,9.34439
0.25540,0.43615,0.14233,-0.43664,-0.51608,0.55863,-0.48057,9.44491
0.25540,0.43605,0.14234,-0.43666,-0.51607,0.55861,-0.48058,9.54542
0.25540,0.43595,0.14235,-0.43669,-0.51606,0.55858,-0.48060,9.64594
0.25540,0.43585,0.14235,-0.43671,-0.51604,0.55856,-0.48062,9.74645
0.25540,0.43575,0.14236,-0.43673,-0.51603,0.55854,-0.48064,9.84696
0.25541,0.43565,0.14237,-0.43676,-0.51602,0.55851,-0.48065,9.94748
0.25541,0.43555,0.14238,-0.43678,-0.51601,0.55849,-0.48067,10.04799
0.25541,0.43545,0.14239,-0.43680,-0.51600,0.55847,-0.48069,10.14851
0.25541,0.43535,0.14240,-0.43683,-0.51599,0.55844,-0.48071,10.24902
0.25541,0.43525,0.14240,-0.43685,-0.51598,0.55842,-0.48072,10.34953
0.25541,0.43515,0.14241,-0.43688,-0.51597,0.55840,-0.48074,10.45004
0.25541,0.43505,0.14242,-0.43690,-0.51596,0.55837,-0.48076,10.55056
0.25541,0.43495,0.14243,-0.43692,-0.51595,0.55835,-0.48077,10.65107
0.25541,0.43485,0.14244,-0.43695,-0.51594,0.55833,-0.48079,10.75158
0.25541,0.43475,0.14245,-0.43697,-0.51593,0.55830,-0.48080,10.85209
0.25541,0.43465,0.14246,-0.43700,-0.51591,0.55828,-0.48082,10.95261
0.25541,0.43455,0.14246,-0.43702,-0.51590,0.55826,-0.48084,11.05312
0.25542,0.43445,0.14247,-0.43704,-0.51589,0.55824,-0.48086,11.15363
0.25542,0.43435,0.14248,-0.43707,-0.51588,0.55821,-0.48088,11.25414
0.25542,0.43425,0.14249,-0.43709,-0.51587,0.55819,-0.48089,11.35465
0.25542,0.43415,0.14250,-0.43712,-0.51586,0.55817,-0.48090,11.45516
0.25542,0.43405,0.14251,-0.43714,-0.51585,0.55814,-0.48093,11.55567
0.25542,0.43395,0.14252,-0.43717,-0.51584,0.55812,-0.48093,11.65618
0.25542,0.43385,0.14252,-0.43719,-0.51583,0.55810,-0.48095,11.75670
0.25542,0.43374,0.14253,-0.43722,-0.51582,0.55807,-0.48097,11.85721
0.25542,0.43364,0.14254,-0.43724,-0.51581,0.55805,-0.48098,11.95771
0.25542,0.43354,0.14255,-0.43727,-0.51580,0.55802,-0.48100,12.05822
0.25542,0.43344,0.14256,-0.43729,-0.51579,0.55800,-0.48101,12.15873
0.25542,0.43334,0.14257,-0.43732,-0.51578,0.55797,-0.48103,12.25924
0.25543,0.43324,0.14257,-0.43734,-0.51577,0.55795,-0.48105,12.35975
0.25543,0.43314,0.14258,-0.43736,-0.51576,0.55793,-0.48106,12.46026
0.25543,0.43304,0.14259,-0.43739,-0.51575,0.55790,-0.48108,12.56077
0.25543,0.43294,0.14260,-0.43741,-0.51574,0.55788,-0.48110,12.66128
0.25543,0.43284,0.14261,-0.43744,-0.51573,0.55786,-0.48111,12.76178
0.25543,0.43274,0.14262,-0.43746,-0.51572,0.55783,-0.48113,12.86229
0.25543,0.43264,0.14263,-0.43749,-0.51571,0.55781,-0.48114,12.96280
0.25543,0.43254,0.14263,-0.43752,-0.51570,0.55778,-0.48116,13.06331
0.25543,0.43244,0.14264,-0.43754,-0.51569,0.55775,-0.48118,13.16381
0.25543,0.43234,0.14265,-0.43757,-0.51569,0.55772,-0.48119,13.26432
0.25543,0.43224,0.14267,-0.43759,-0.51568,0.55770,-0.48121,13.36483
0.25543,0.43214,0.14268,-0.43762,-0.51567,0.55768,-0.48122,13.46533
0.25544,0.43204,0.14269,-0.43764,-0.51566,0.55765,-0.48124,13.56584
0.25544,0.43194,0.14270,-0.43767,-0.51564,0.55763,-0.48125,13.66635
0.25544,0.43184,0.14270,-0.43769,-0.51564,0.55761,-0.48127,13.76685
0.25544,0.43174,0.14271,-0.43772,-0.51562,0.55758,-0.48128,13.86736
0.25544,0.43164,0.14272,-0.43774,-0.51562,0.55756,-0.48130,13.96786
0.25544,0.43154,0.14273,-0.43777,-0.51560,0.55753,-0.48132,14.06837
0.25544,0.43144,0.14274,-0.43780,-0.51560,0.55751,-0.48133,14.16887
0.25544,0.43134,0.14275,-0.43782,-0.51559,0.55748,-0.48135,14.26937
0.25544,0.43124,0.14275,-0.43785,-0.51558,0.55745,-0.48136,14.36988
0.25544,0.43114,0.14276,-0.43787,-0.51557,0.55743,-0.48137,14.47038
0.25544,0.43104,0.14277,-0.43790,-0.51556,0.55740,-0.48139,14.57088
0.25544,0.43094,0.14278,-0.43792,-0.51556,0.55738,-0.48140,14.67139
0.25545,0.43084,0.14279,-0.43795,-0.51554,0.55735,-0.48142,14.77189
0.25545,0.43074,0.14280,-0.43798,-0.51553,0.55733,-0.48143,14.87239
0.25545,0.43064,0.14281,-0.43800,-0.51553,0.55730,-0.48145,14.97289
0.25545,0.43054,0.14281,-0.43803,-0.51552,0.55728,-0.48146,15.07340
0.25545,0.43044,0.14282,-0.43805,-0.51551,0.55725,-0.48148,15.17390
0.25545,0.43034,0.14283,-0.43808,-0.51551,0.55722,-0.48149,15.27440
0.25545,0.43024,0.14284,-0.43811,-0.51549,0.55720,-0.48151,15.37490
0.25545,0.43014,0.14285,-0.43814,-0.51549,0.55718,-0.48152,15.47540
0.25545,0.43004,0.14286,-0.43816,-0.51547,0.55715,-0.48154,15.57590
0.25545,0.42994,0.14286,-0.43818,-0.51548,0.55712,-0.48155,15.67640
0.25545,0.42984,0.14287,-0.43821,-0.51546,0.55710,-0.48157,15.77690
0.25545,0.42974,0.14288,-0.43824,-0.51545,0.55707,-0.48158,15.87740
0.25545,0.42964,0.14289,-0.43826,-0.51544,0.55705,-0.48160,15.97790
0.25546,0.42954,0.14290,-0.43830,-0.51543,0.55702,-0.48161,16.07840
0.25546,0.42944,0.14291,-0.43832,-0.51543,0.55699,-0.48163,16.17890
0.25546,0.42934,0.14292,-0.43834,-0.51542,0.55697,-0.48164,16.27940
0.25546,0.42924,0.14292,-0.43837,-0.51541,0.55694,-0.48166,16.37989
0.25546,0.42914,0.14293,-0.43840,-0.51540,0.55692,-0.48167,16.48039
0.25546,0.42904,0.14294,-0.43842,-0.51540,0.55689,-0.48169,16.58089
0.25546,0.42894,0.14295,-0.43845,-0.51539,0.55686,-0.48170,16.68139
0.25546,0.42884,0.14296,-0.43848,-0.51538,0.55684,-0.48171,16.78188
0.25546,0.42874,0.14297,-0.43851,-0.51537,0.55681,-0.48173,16.88238
0.25546,0.42864,0.14298,-0.43853,-0.51536,0.55679,-0.48174,16.98288
0.25546,0.42854,0.14298,-0.43856,-0.51536,0.55676,-0.48175,17.08337
0.25546,0.42844,0.14299,-0.43859,-0.51535,0.55673,-0.48177,17.18387
0.25547,0.42834,0.14300,-0.43861,-0.51534,0.55671,-0.48178,17.28436
0.25547,0.42824,0.14301,-0.43864,-0.51534,0.55668,-0.48179,17.38486
0.25547,0.42814,0.14302,-0.43867,-0.51533,0.55665,-0.48181,17.48535
0.25547,0.42804,0.14303,-0.43869,-0.51532,0.55663,-0.48182,17.58585
0.25547,0.42794,0.14303,-0.43873,-0.51531,0.55660,-0.48184,17.68634
0.25547,0.42784,0.14304,-0.43875,-0.51531,0.55657,-0.48185,17.78683
0.25547,0.42774,0.14305,-0.43877,-0.51530,0.55655,-0.48186,17.88733
0.25547,0.42764,0.14306,-0.43880,-0.51529,0.55652,-0.48188,17.98782
0.25547,0.42754,0.14307,-0.43883,-0.51529,0.55649,-0.48189,18.08831
0.25547,0.42744,0.14308,-0.43886,-0.51528,0.55647,-0.48190,18.18881
0.25547,0.42734,0.14309,-0.43889,-0.51527,0.55644,-0.48192,18.28930
0.25547,0.42724,0.14309,-0.43891,-0.51527,0.55641,-0.48193,18.38979
0.25548,0.42714,0.14310,-0.43894,-0.51526,0.55639,-0.48195,18.49028
0.25548,0.42704,0.14311,-0.43897,-0.51525,0.55636,-0.48196,18.59077
0.25548,0.42694,0.14312,-0.43900,-0.51525,0.55633,-0.48197,18.69126
0.25548,0.42684,0.14312,-0.43902,-0.51524,0.55631,-0.48199,18.79175
0.25548,0.42674,0.14313,-0.43905,-0.51523,0.55628,-0.48200,18.89224
0.25548,0.42664,0.14313,-0.43908,-0.51523,0.55625,-0.48201,18.99273
0.25548,0.42654,0.14314,-0.43911,-0.51522,0.55622,-0.48203,19.09322
0.25548,0.42644,0.14315,-0.43914,-0.51521,0.55620,-0.48204,19.19371
0.25548,0.42633,0.14316,-0.43916,-0.51521,0.55617,-0.48206,19.29420
0.25548,0.42623,0.14317,-0.43919,-0.51520,0.55614,-0.48207,19.39469
0.25548,0.42613,0.14318,-0.43922,-0.51519,0.55612,-0.48208,19.49517
0.25548,0.42603,0.14319,-0.43925,-0.51518,0.55608,-0.48209,19.59566
0.25549,0.42593,0.14319,-0.43928,-0.51518,0.55606,-0.48211,19.69615
0.25549,0.42583,0.14320,-0.43930,-0.51518,0.55603,-0.48212,19.79663
0.25549,0.42573,0.14321,-0.43933,-0.51516,0.55600,-0.48213,19.89712
0.25549,0.42563,0.14322,-0.43936,-0.51516,0.55598,-0.48214,19.99761
0.25549,0.42553,0.14323,-0.43939,-0.51516,0.55595,-0.48215,20.09809
0.25549,0.42543,0.14324,-0.43942,-0.51515,0.55592,-0.48217,20.19858
0.25549,0.42533,0.14325,-0.43944,-0.51515,0.55589,-0.48218,20.29906
0.25549,0.42523,0.14325,-0.43947,-0.51514,0.55587,-0.48219,20.39955
0.25549,0.42513,0.14326,-0.43951,-0.51513,0.55584,-0.48220,20.50003
0.25549,0.42503,0.14327,-0.43953,-0.51513,0.55580,-0.48222,20.60051
0.25549,0.42493,0.14328,-0.43957,-0.51512,0.55578,-0.48223,20.70100
0.25549,0.42483,0.14329,-0.43959,-0.51512,0.55575,-0.48224,20.80148
0.25550,0.42473,0.14330,-0.43961,-0.51511,0.55572,-0.48226,20.90196
0.25550,0.42463,0.14330,-0.43964,-0.51510,0.55569,-0.48227,21.00245
0.25550,0.42453,0.14331,-0.43968,-0.51510,0.55567,-0.48228,21.10293
0.25550,0.42443,0.14332,-0.43970,-0.51510,0.55564,-0.48229,21.20341
0.25550,0.42433,0.14333,-0.43973,-0.51509,0.55561,-0.48231,21.30389
0.25550,0.42423,0.14334,-0.43976,-0.51508,0.55558,-0.48232,21.40437
0.25550,0.42413,0.14335,-0.43979,-0.51507,0.55555,-0.48233,21.50485
0.25550,0.42403,0.14336,-0.43982,-0.51507,0.55553,-0.48234,21.60533
0.25550,0.42393,0.14336,-0.43984,-0.51507,0.55549,-0.48236,21.70581
0.25550,0.42383,0.14337,-0.43988,-0.51506,0.55547,-0.48237,21.80629
0.25550,0.42373,0.14338,-0.43991,-0.51506,0.55544,-0.48238,21.90677
0.25550,0.42363,0.14339,-0.43994,-0.51505,0.55542,-0.48239,22.00725
0.25551,0.42353,0.14340,-0.43996,-0.51504,0.55538,-0.48241,22.10772
0.25551,0.42343,0.14341,-0.43999,-0.51503,0.55535,-0.48242,22.20820
0.25551,0.42333,0.14341,-0.44002,-0.51503,0.55532,-0.48243,22.30868
0.25551,0.42323,0.14342,-0.44005,-0.51503,0.55529,-0.48244,22.40915
0.25551,0.42313,0.14343,-0.44009,-0.51503,0.55526,-0.48245,22.50963
0.25551,0.42303,0.14344,-0.44011,-0.51502,0.55523,-0.48246,22.61011
0.25551,0.42293,0.14345,-0.44014,-0.51501,0.55520,-0.48248,22.71058
0.25551,0.42283,0.14346,-0.44017,-0.51501,0.55518,-0.48248,22.81106
0.25551,0.42273,0.14347,-0.44020,-0.51500,0.55515,-0.48250,22.91153
0.25551,0.42263,0.14347,-0.44022,-0.51500,0.55512,-0.48251,23.01201
0.25551,0.42253,0.14348,-0.44025,-0.51499,0.55509,-0.48252,23.11248
0.25551,0.42243,0.14349,-0.44028,-0.51499,0.55506,-0.48253,23.21295
0.25552,0.42233,0.14350,-0.44032,-0.51498,0.55503,-0.48254,23.31343
0.25552,0.42223,0.14351,-0.44035,-0.51498,0.55500,-0.48255,23.41390
0.25552,0.42213,0.14352,-0.44037,-0.51498,0.55497,-0.48256,23.51437
0.25552,0.42203,0.14353,-0.44040,-0.51497,0.55494,-0.48258,23.61484
0.25552,0.42193,0.14353,-0.44043,-0.51497,0.55491,-0.48259,23.71531
0.25552,0.42183,0.14354,-0.44047,-0.51496,0.55488,-0.48260,23.81578
0.25552,0.42173,0.14355,-0.44050,-0.51496,0.55485,-0.48261,23.91625
0.25552,0.42163,0.14356,-0.44052,-0.51496,0.55482,-0.48262,24.01672
0.25552,0.42153,0.14356,-0.44056,-0.51495,0.55479,-0.48263,24.11719
0.25552,0.42143,0.14357,-0.44058,-0.51495,0.55477,-0.48265,24.21766
0.25552,0.42133,0.14357,-0.44061,-0.51494,0.55474,-0.48266,24.31813
0.25552,0.42123,0.14358,-0.44064,-0.51494,0.55471,-0.48267,24.41860
0.25553,0.42113,0.14359,-0.44067,-0.51494,0.55468,-0.48268,24.51907
0.25553,0.42103,0.14360,-0.44070,-0.51493,0.55465,-0.48269,24.61953
0.25553,0.42093,0.14361,-0.44073,-0.51493,0.55462,-0.48270,24.72000
0.25553,0.42083,0.14362,-0.44076,-0.51493,0.55459,-0.48271,24.82047
0.25553,0.42073,0.14363,-0.44080,-0.51492,0.55456,-0.48272,24.92093
0.25553,0.42063,0.14363,-0.44082,-0.51492,0.55453,-0.48273,25.02140
0.25553,0.42053,0.14364,-0.44085,-0.51491,0.55450,-0.48275,25.12186
0.25553,0.42043,0.14365,-0.44088,-0.51491,0.55447,-0.48276,25.22233
0.25553,0.42033,0.14366,-0.44091,-0.51491,0.55444,-0.48276,25.32279
0.25553,0.42023,0.14367,-0.44095,-0.51490,0.55441,-0.48277,25.42326
0.25553,0.42013,0.14368,-0.44098,-0.51490,0.55438,-0.48278,25.52372
0.25553,0.42003,0.14368,-0.44101,-0.51490,0.55435,-0.48279,25.62418
0.25554,0.41993,0.14369,-0.44104,-0.51489,0.55432,-0.48280,25.72464
0.25554,0.41983,0.14370,-0.44107,-0.51489,0.55429,-0.48281,25.82511
0.25554,0.41973,0.14371,-0.44110,-0.51489,0.55426,-0.48282,25.92557
0.25554,0.41963,0.14372,-0.44113,-0.51489,0.55422,-0.48283,26.02603
0.25554,0.41953,0.14373,-0.44116,-0.51488,0.55419,-0.48285,26.12649
0.25554,0.41943,0.14374,-0.44119,-0.51488,0.55416,-0.48286,26.22695
0.25554,0.41933,0.14374,-0.44122,-0.51488,0.55413,-0.48287,26.32741
0.25554,0.41923,0.14375,-0.44126,-0.51487,0.55410,-0.48288,26.42787
0.25554,0.41913,0.14376,-0.44128,-0.51487,0.55407,-0.48289,26.52833
0.25554,0.41903,0.14377,-0.44132,-0.51487,0.55404,-0.48290,26.62878
0.25554,0.41892,0.14378,-0.44135,-0.51487,0.55401,-0.48291,26.72924
0.25554,0.41882,0.14379,-0.44138,-0.51486,0.55398,-0.48292,26.82970
0.25555,0.41872,0.14379,-0.44141,-0.51486,0.55395,-0.48293,26.93016
0.25555,0.41862,0.14379,-0.44144,-0.51486,0.55392,-0.48294,27.03061
0.25555,0.41852,0.14380,-0.44147,-0.51486,0.55388,-0.48295,27.13107
0.25555,0.41842,0.14381,-0.44150,-0.51485,0.55386,-0.48296,27.23152
0.25555,0.41832,0.14382,-0.44153,-0.51485,0.55383,-0.48297,27.33198
0.25555,0.41822,0.14383,-0.44157,-0.51485,0.55379,-0.48298,27.43243
0.25555,0.41812,0.14384,-0.44160,-0.51485,0.55376,-0.48299,27.53289
0.25555,0.41802,0.14384,-0.44163,-0.51484,0.55373,-0.48300,27.63334
0.25555,0.41792,0.14385,-0.44166,-0.51484,0.55370,-0.48301,27.73379
0.25555,0.41782,0.14386,-0.44169,-0.51484,0.55367,-0.48302,27.83424
0.25555,0.41772,0.14387,-0.44172,-0.51484,0.55364,-0.48302,27.93470
0.25555,0.41762,0.14388,-0.44176,-0.51483,0.55360,-0.48303,28.03515
0.25555,0.41752,0.14389,-0.44179,-0.51483,0.55357,-0.48304,28.13560
0.25556,0.41742,0.14390,-0.44182,-0.51483,0.55354,-0.48306,28.23605
0.25556,0.41732,0.14390,-0.44185,-0.51483,0.55351,-0.48306,28.33650
0.25556,0.41722,0.14391,-0.44188,-0.51483,0.55347,-0.48307,28.43695
0.25556,0.41712,0.14392,-0.44191,-0.51483,0.55344,-0.48308,28.53740
0.25556,0.41702,0.14393,-0.44195,-0.51481,0.55341,-0.48309,28.63784
0.25556,0.41692,0.14394,-0.44198,-0.51481,0.55338,-0.48310,28.73829
0.25556,0.41682,0.14395,-0.44201,-0.51482,0.55335,-0.48311,28.83874
0.25556,0.41672,0.14394,-0.44204,-0.51482,0.55331,-0.48312,28.93919
0.25556,0.41662,0.14395,-0.44207,-0.51481,0.55328,-0.48313,29.03963
0.25556,0.41652,0.14396,-0.44211,-0.51481,0.55325,-0.48314,29.14008
0.25556,0.41642,0.14397,-0.44214,-0.51480,0.55322,-0.48315,29.24052
0.25556,0.41632,0.14398,-0.44217,-0.51480,0.55319,-0.48316,29.34097
0.25557,0.41622,0.14399,-0.44220,-0.51481,0.55315,-0.48317,29.44141
0.25557,0.41612,0.14400,-0.44224,-0.51480,0.55312,-0.48317,29.54186
0.25557,0.41602,0.14400,-0.44227,-0.51480,0.55309,-0.48318,29.64230
0.25557,0.41592,0.14401,-0.44230,-0.51480,0.55306,-0.48319,29.74274
0.25557,0.41582,0.14402,-0.44233,-0.51480,0.55303,-0.48320,29.84319
0.25557,0.41572,0.14403,-0.44236,-0.51480,0.55300,-0.48321,29.94363
0.25557,0.41562,0.14404,-0.44240,-0.51479,0.55296,-0.48322,30.04407
0.25557,0.41552,0.14405,-0.44243,-0.51479,0.55293,-0.48323,30.14451
0.25557,0.41542,0.14406,-0.44246,-0.51479,0.55290,-0.48324,30.24495
0.25557,0.41532,0.14406,-0.44250,-0.51479,0.55286,-0.48325,30.34539
0.25557,0.41522,0.14407,-0.44253,-0.51479,0.55283,-0.48325,30.44583
0.25557,0.41512,0.14408,-0.44256,-0.51479,0.55280,-0.48326,30.54627
0.25558,0.41502,0.14408,-0.44259,-0.51479,0.55277,-0.48326,30.64671
0.25558,0.41492,0.14409,-0.44263,-0.51479,0.55273,-0.48327,30.74714
0.25558,0.41482,0.14410,-0.44266,-0.51479,0.55270,-0.48328,30.84758
0.25558,0.41472,0.14410,-0.44269,-0.51479,0.55267,-0.48329,30.94802
0.25558,0.41462,0.14411,-0.44272,-0.51478,0.55264,-0.48330,31.04845
0.25558,0.41452,0.14412,-0.44276,-0.51478,0.55260,-0.48331,31.14889
0.25558,0.41442,0.14413,-0.44279,-0.51478,0.55257,-0.48332,31.24932
0.25558,0.41432,0.14414,-0.44282,-0.51478,0.55254,-0.48332,31.34976
