x,y,z,qx,qy,qz,qw,u
0.09095,0.29830,0.08363,0.42423,0.43649,-0.53893,0.58229,12.79600
0.09096,0.29820,0.08365,0.42430,0.43657,-0.53888,0.58223,12.89600
0.09096,0.29811,0.08368,0.42437,0.43665,-0.53882,0.58217,12.99600
0.09097,0.29801,0.08371,0.42444,0.43672,-0.53876,0.58212,13.09600
0.09097,0.29792,0.08374,0.42451,0.43680,-0.53871,0.58206,13.19600
0.09098,0.29782,0.08376,0.42458,0.43688,-0.53865,0.58200,13.29600
0.09098,0.29772,0.08379,0.42465,0.43695,-0.53860,0.58194,13.39600
0.09099,0.29763,0.08382,0.42472,0.43702,-0.53855,0.58189,13.49600
0.09099,0.29753,0.08384,0.42479,0.43710,-0.53849,0.58183,13.59600
0.09100,0.29743,0.08387,0.42486,0.43718,-0.53843,0.58177,13.69600
0.09100,0.29734,0.08389,0.42493,0.43725,-0.53838,0.58172,13.79600
0.09101,0.29724,0.08391,0.42500,0.43733,-0.53832,0.58166,13.89600
0.09102,0.29714,0.08394,0.42507,0.43740,-0.53827,0.58160,13.99600
0.09102,0.29705,0.08397,0.42514,0.43748,-0.53821,0.58155,14.09600
0.09103,0.29695,0.08399,0.42522,0.43756,-0.53815,0.58148,14.19600
0.09103,0.29686,0.08402,0.42528,0.43763,-0.53810,0.58143,14.29600
0.09104,0.29676,0.08404,0.42535,0.43771,-0.53804,0.58137,14.39600
0.09104,0.29666,0.08407,0.42542,0.43779,-0.53799,0.58132,14.49600
0.09105,0.29657,0.08410,0.42549,0.43786,-0.53793,0.58126,14.59600
0.09105,0.29647,0.08412,0.42556,0.43794,-0.53788,0.58120,14.69600
0.09106,0.29637,0.08415,0.42563,0.43801,-0.53782,0.58114,14.79600
0.09106,0.29628,0.08417,0.42570,0.43809,-0.53776,0.58109,14.89600
0.09107,0.29618,0.08419,0.42577,0.43816,-0.53771,0.58103,14.99600
0.09107,0.29608,0.08422,0.42585,0.43824,-0.53765,0.58097,15.09600
0.09108,0.29599,0.08425,0.42592,0.43832,-0.53760,0.58091,15.19600
0.09108,0.29589,0.08427,0.42598,0.43839,-0.53755,0.58086,15.29600
0.09109,0.29579,0.08430,0.42606,0.43847,-0.53749,0.58080,15.39600
0.09109,0.29570,0.08432,0.42612,0.43854,-0.53743,0.58075,15.49600
0.09110,0.29560,0.08435,0.42619,0.43862,-0.53738,0.58069,15.59600
0.09110,0.29550,0.08438,0.42627,0.43870,-0.53732,0.58063,15.69600
0.09111,0.29541,0.08440,0.42633,0.43877,-0.53727,0.58057,15.79600
0.09111,0.29531,0.08442,0.42640,0.43885,-0.53721,0.58052,15.89600
0.09112,0.29520,0.08444,0.42648,0.43892,-0.53715,0.58046,15.99600
0.09112,0.29511,0.08447,0.42655,0.43900,-0.53710,0.58040,16.09600
0.09113,0.29501,0.08450,0.42662,0.43907,-0.53704,0.58034,16.19600
0.09113,0.29492,0.08452,0.42669,0.43915,-0.53699,0.58029,16.29600
0.09114,0.29482,0.08455,0.42676,0.43923,-0.53693,0.58023,16.39600
0.09114,0.29472,0.08457,0.42683,0.43930,-0.53687,0.58017,16.49600
0.09115,0.29463,0.08460,0.42690,0.43938,-0.53682,0.58011,16.59600
0.09115,0.29453,0.08463,0.42697,0.43945,-0.53676,0.58006,16.69600
0.09116,0.29443,0.08465,0.42703,0.43952,-0.53671,0.58000,16.79600
0.09116,0.29434,0.08467,0.42711,0.43961,-0.53665,0.57994,16.89600
0.09117,0.29424,0.08469,0.42718,0.43968,-0.53659,0.57988,16.99600
0.09117,0.29414,0.08472,0.42724,0.43975,-0.53654,0.57983,17.09600
0.09118,0.29405,0.08475,0.42732,0.43983,-0.53648,0.57977,17.19600
0.09118,0.29395,0.08477,0.42739,0.43991,-0.53643,0.57971,17.29600
0.09119,0.29385,0.08480,0.42745,0.43998,-0.53637,0.57966,17.39600
0.09119,0.29376,0.08482,0.42753,0.44006,-0.53631,0.57959,17.49600
0.09120,0.29366,0.08485,0.42760,0.44013,-0.53626,0.57954,17.59600
