x,y,z,qx,qy,qz,qw,u
0.05670,0.14766,0.14095,0.50184,0.50155,-0.48631,0.51001,5.87436
0.05670,0.14770,0.14095,0.50184,0.50155,-0.48631,0.51001,5.90818
0.05670,0.14773,0.14095,0.50184,0.50155,-0.48631,0.51001,5.94266
0.05670,0.14776,0.14095,0.50184,0.50155,-0.48631,0.51001,5.97779
0.05670,0.14780,0.14095,0.50184,0.50155,-0.48631,0.51001,6.01358
0.05670,0.14784,0.14095,0.50184,0.50155,-0.48631,0.51001,6.05002
0.05670,0.14787,0.14095,0.50184,0.50155,-0.48631,0.51001,6.08712
0.05670,0.14791,0.14095,0.50184,0.50155,-0.48631,0.51001,6.12486
0.05669,0.14795,0.14095,0.50184,0.50155,-0.48631,0.51001,6.16325
0.05669,0.14799,0.14095,0.50184,0.50155,-0.48631,0.51001,6.20228
0.05669,0.14803,0.14095,0.50184,0.50155,-0.48631,0.51001,6.24195
0.05669,0.14807,0.14095,0.50184,0.50155,-0.48631,0.51001,6.28227
0.05669,0.14811,0.14095,0.50184,0.50155,-0.48631,0.51001,6.32321
0.05669,0.14815,0.14095,0.50184,0.50155,-0.48631,0.51001,6.36480
0.05669,0.14819,0.14095,0.50184,0.50155,-0.48631,0.51001,6.40701
0.05669,0.14823,0.14095,0.50184,0.50155,-0.48631,0.51001,6.44985
0.05669,0.14828,0.14095,0.50184,0.50155,-0.48631,0.51001,6.49332
0.05669,0.14832,0.14095,0.50184,0.50155,-0.48631,0.51001,6.53741
0.05669,0.14836,0.14095,0.50184,0.50155,-0.48631,0.51001,6.58211
0.05668,0.14841,0.14096,0.50184,0.50155,-0.48631,0.51001,6.62743
0.05668,0.14845,0.14096,0.50184,0.50155,-0.48631,0.51001,6.67335
0.05668,0.14850,0.14096,0.50184,0.50155,-0.48631,0.51001,6.71988
0.05668,0.14855,0.14096,0.50184,0.50155,-0.48631,0.51001,6.76702
0.05668,0.14860,0.14096,0.50184,0.50155,-0.48631,0.51001,6.81475
0.05668,0.14864,0.14096,0.50184,0.50155,-0.48631,0.51001,6.86307
0.05668,0.14869,0.14096,0.50184,0.50155,-0.48631,0.51001,6.91198
0.05668,0.14874,0.14096,0.50184,0.50155,-0.48631,0.51001,6.96147
0.05667,0.14879,0.14096,0.50184,0.50155,-0.48631,0.51001,7.01153
0.05667,0.14884,0.14096,0.50184,0.50155,-0.48631,0.51001,7.06217
0.05667,0.14889,0.14096,0.50184,0.50155,-0.48631,0.51001,7.11338
0.05667,0.14894,0.14096,0.50184,0.50155,-0.48631,0.51001,7.16515
0.05667,0.14900,0.14096,0.50184,0.50155,-0.48631,0.51001,7.21747
0.05667,0.14905,0.14096,0.50184,0.50155,-0.48631,0.51001,7.27035
0.05667,0.14910,0.14096,0.50184,0.50155,-0.48631,0.51001,7.32377
0.05667,0.14916,0.14096,0.50184,0.50155,-0.48631,0.51001,7.37772
0.05667,0.14921,0.14096,0.50184,0.50155,-0.48631,0.51001,7.43221
0.05666,0.14926,0.14096,0.50184,0.50155,-0.48631,0.51001,7.48722
0.05666,0.14932,0.14096,0.50184,0.50155,-0.48631,0.51001,7.54275
0.05666,0.14938,0.14096,0.50184,0.50155,-0.48631,0.51001,7.59879
0.05666,0.14943,0.14096,0.50184,0.50155,-0.48631,0.51001,7.65533
0.05666,0.14949,0.14096,0.50184,0.50155,-0.48631,0.51001,7.71238
0.05666,0.14955,0.14096,0.50184,0.50155,-0.48631,0.51001,7.76991
0.05666,0.14960,0.14096,0.50184,0.50155,-0.48631,0.51001,7.82792
0.05665,0.14966,0.14096,0.50184,0.50155,-0.48631,0.51001,7.88641
0.05665,0.14972,0.14096,0.50184,0.50155,-0.48631,0.51001,7.94536
0.05665,0.14978,0.14096,0.50184,0.50155,-0.48631,0.51001,8.00478
0.05665,0.14984,0.14097,0.50184,0.50155,-0.48631,0.51001,8.06464
0.05665,0.14990,0.14097,0.50184,0.50155,-0.48631,0.51001,8.12495
0.05665,0.14996,0.14097,0.50184,0.50155,-0.48631,0.51001,8.18569
0.05665,0.15002,0.14097,0.50184,0.50155,-0.48631,0.51001,8.24685
0.05664,0.15008,0.14097,0.50184,0.50155,-0.48631,0.51001,8.30844
0.05664,0.15014,0.14097,0.50184,0.50155,-0.48631,0.51001,8.37042
0.05664,0.15021,0.14097,0.50184,0.50155,-0.48631,0.51001,8.43281
0.05664,0.15027,0.14097,0.50184,0.50155,-0.48631,0.51001,8.49559
0.05664,0.15033,0.14097,0.50184,0.50155,-0.48631,0.51001,8.55874
0.05664,0.15039,0.14097,0.50184,0.50155,-0.48631,0.51001,8.62227
0.05664,0.15046,0.14097,0.50184,0.50155,-0.48631,0.51001,8.68615
0.05663,0.15052,0.14097,0.50184,0.50155,-0.48631,0.51001,8.75039
0.05663,0.15059,0.14097,0.50184,0.50155,-0.48631,0.51001,8.81496
0.05663,0.15065,0.14097,0.50184,0.50155,-0.48631,0.51001,8.87986
0.05663,0.15072,0.14097,0.50184,0.50155,-0.48631,0.51001,8.94509
0.05663,0.15078,0.14097,0.50184,0.50155,-0.48631,0.51001,9.01062
0.05663,0.15085,0.14097,0.50184,0.50155,-0.48631,0.51001,9.07645
0.05663,0.15091,0.14097,0.50184,0.50155,-0.48631,0.51001,9.14256
