x,y,z,px,py,pz,pw,u
-0.44200,-0.25281,0.13607,-0.50000,0.50000,0.50000,0.50000,11.30000
-0.44200,-0.25304,0.13607,-0.50000,0.50000,0.50000,0.50000,11.40000
-0.44200,-0.25327,0.13607,-0.50000,0.50000,0.50000,0.50000,11.50000
-0.44200,-0.25350,0.13607,-0.50000,0.50000,0.50000,0.50000,11.60000
-0.44200,-0.25374,0.13607,-0.50000,0.50000,0.50000,0.50000,11.70000
-0.44200,-0.25397,0.13607,-0.50000,0.50000,0.50000,0.50000,11.80000
-0.44200,-0.25419,0.13607,-0.50000,0.50000,0.50000,0.50000,11.90000
-0.44200,-0.25441,0.13607,-0.50000,0.50000,0.50000,0.50000,12.00000
-0.44200,-0.25462,0.13607,-0.50000,0.50000,0.50000,0.50000,12.10000
-0.44200,-0.25483,0.13608,-0.50000,0.50000,0.50000,0.50000,12.20000
-0.44200,-0.25502,0.13608,-0.50000,0.50000,0.50000,0.50000,12.30000
-0.44200,-0.25520,0.13608,-0.50000,0.50000,0.50000,0.50000,12.40000
-0.44200,-0.25536,0.13608,-0.50000,0.50000,0.50000,0.50000,12.50000
-0.44200,-0.25551,0.13608,-0.50000,0.50000,0.50000,0.50000,12.60000
-0.44200,-0.25564,0.13608,-0.50000,0.50000,0.50000,0.50000,12.70000
-0.44200,-0.25575,0.13608,-0.50000,0.50000,0.50000,0.50000,12.80000
-0.44200,-0.25585,0.13608,-0.50000,0.50000,0.50000,0.50000,12.90000
-0.44200,-0.25592,0.13608,-0.50000,0.50000,0.50000,0.50000,13.00000
-0.44200,-0.25598,0.13608,-0.50000,0.50000,0.50000,0.50000,13.10000
-0.44200,-0.25601,0.13608,-0.50000,0.50000,0.50000,0.50000,13.20000
-0.44200,-0.25602,0.13608,-0.50000,0.50000,0.50000,0.50000,13.30000
-0.44200,-0.25600,0.13608,-0.50000,0.50000,0.50000,0.50000,13.40000
-0.44200,-0.25597,0.13608,-0.50000,0.50000,0.50000,0.50000,13.50000
-0.44200,-0.25590,0.13608,-0.50000,0.50000,0.50000,0.50000,13.60000
-0.44200,-0.25582,0.13608,-0.50000,0.50000,0.50000,0.50000,13.70000
-0.44200,-0.25571,0.13609,-0.50000,0.50000,0.50000,0.50000,13.80000
-0.44200,-0.25557,0.13609,-0.50000,0.50000,0.50000,0.50000,13.90000
-0.44200,-0.25541,0.13609,-0.50000,0.50000,0.50000,0.50000,14.00000
-0.44200,-0.25523,0.13609,-0.50000,0.50000,0.50000,0.50000,14.10000
-0.44200,-0.25503,0.13609,-0.50000,0.50000,0.50000,0.50000,14.20000
-0.44200,-0.25480,0.13609,-0.50000,0.50000,0.50000,0.50000,14.30000
-0.44200,-0.25455,0.13609,-0.50000,0.50000,0.50000,0.50000,14.40000
-0.44200,-0.25428,0.13609,-0.50000,0.50000,0.50000,0.50000,14.50000
-0.44200,-0.25399,0.13609,-0.50000,0.50000,0.50000,0.50000,14.60000
-0.44200,-0.25368,0.13609,-0.50000,0.50000,0.50000,0.50000,14.70000
-0.44200,-0.25335,0.13609,-0.50000,0.50000,0.50000,0.50000,14.80000
-0.44200,-0.25300,0.13609,-0.50000,0.50000,0.50000,0.50000,14.90000
-0.44200,-0.25264,0.13609,-0.50000,0.50000,0.50000,0.50000,15.00000
-0.44200,-0.25227,0.13609,-0.50000,0.50000,0.50000,0.50000,15.10000
-0.44200,-0.25188,0.13609,-0.50000,0.50000,0.50000,0.50000,15.20000
-0.44200,-0.25148,0.13609,-0.50000,0.50000,0.50000,0.50000,15.30000
-0.44200,-0.25108,0.13610,-0.50000,0.50000,0.50000,0.50000,15.40000
-0.44200,-0.25066,0.13610,-0.50000,0.50000,0.50000,0.50000,15.50000
-0.44200,-0.25024,0.13610,-0.50000,0.50000,0.50000,0.50000,15.60000
-0.44200,-0.24981,0.13610,-0.50000,0.50000,0.50000,0.50000,15.70000
-0.44200,-0.24938,0.13610,-0.50000,0.50000,0.50000,0.50000,15.80000
-0.44200,-0.24895,0.13610,-0.50000,0.50000,0.50000,0.50000,15.90000
-0.44200,-0.24852,0.13610,-0.50000,0.50000,0.50000,0.50000,16.00000
-0.44200,-0.24810,0.13610,-0.50000,0.50000,0.50000,0.50000,16.10000
-0.44200,-0.24768,0.13610,-0.50000,0.50000,0.50000,0.50000,16.20000
-0.44200,-0.24726,0.13610,-0.50000,0.50000,0.50000,0.50000,16.30000
-0.44200,-0.24685,0.13610,-0.50000,0.50000,0.50000,0.50000,16.40000
-0.44200,-0.24645,0.13610,-0.50000,0.50000,0.50000,0.50000,16.50000
-0.44200,-0.24607,0.13610,-0.50000,0.50000,0.50000,0.50000,16.60000
-0.44200,-0.24569,0.13610,-0.50000,0.50000,0.50000,0.50000,16.70000
-0.44200,-0.24533,0.13610,-0.50000,0.50000,0.50000,0.50000,16.80000
-0.44200,-0.24498,0.13610,-0.50000,0.50000,0.50000,0.50000,16.90000
-0.44200,-0.24465,0.13611,-0.50000,0.50000,0.50000,0.50000,17.00000
-0.44200,-0.24434,0.13611,-0.50000,0.50000,0.50000,0.50000,17.10000
-0.44200,-0.24405,0.13611,-0.50000,0.50000,0.50000,0.50000,17.20000
-0.44200,-0.24377,0.13611,-0.50000,0.50000,0.50000,0.50000,17.30000
-0.44200,-0.24352,0.13611,-0.50000,0.50000,0.50000,0.50000,17.40000
-0.44200,-0.24329,0.13611,-0.50000,0.50000,0.50000,0.50000,17.50000
-0.44200,-0.24308,0.13611,-0.50000,0.50000,0.50000,0.50000,17.60000
-0.44200,-0.24290,0.13611,-0.50000,0.50000,0.50000,0.50000,17.70000
-0.44200,-0.24274,0.13611,-0.50000,0.50000,0.50000,0.50000,17.80000
-0.44200,-0.24260,0.13611,-0.50000,0.50000,0.50000,0.50000,17.90000
-0.44200,-0.24249,0.13611,-0.50000,0.50000,0.50000,0.50000,18.00000
-0.44200,-0.24240,0.13611,-0.50000,0.50000,0.50000,0.50000,18.10000
-0.44200,-0.24233,0.13611,-0.50000,0.50000,0.50000,0.50000,18.20000
-0.44200,-0.24229,0.13611,-0.50000,0.50000,0.50000,0.50000,18.30000
-0.44200,-0.24227,0.13611,-0.50000,0.50000,0.50000,0.50000,18.40000
-0.44200,-0.24227,0.13611,-0.50000,0.50000,0.50000,0.50000,18.50000
-0.44200,-0.24230,0.13612,-0.50000,0.50000,0.50000,0.50000,18.60000
-0.44200,-0.24235,0.13612,-0.50000,0.50000,0.50000,0.50000,18.70000
-0.44200,-0.24241,0.13612,-0.50000,0.50000,0.50000,0.50000,18.80000
-0.44200,-0.24250,0.13612,-0.50000,0.50000,0.50000,0.50000,18.90000
-0.44200,-0.24261,0.13612,-0.50000,0.50000,0.50000,0.50000,19.00000
-0.44200,-0.24274,0.13612,-0.50000,0.50000,0.50000,0.50000,19.10000
-0.44200,-0.24288,0.13612,-0.50000,0.50000,0.50000,0.50000,19.20000
-0.44200,-0.24303,0.13612,-0.50000,0.50000,0.50000,0.50000,19.30000
