x,y,z,qx,qy,qz,qw,u
0.08900,0.26688,0.08523,0.42702,0.44427,-0.53163,0.58108,20.29600
0.08900,0.26678,0.08526,0.42709,0.44435,-0.53157,0.58102,20.39600
0.08901,0.26668,0.08528,0.42716,0.44442,-0.53152,0.58096,20.49600
0.08902,0.26658,0.08531,0.42723,0.44450,-0.53146,0.58090,20.59600
0.08902,0.26648,0.08533,0.42729,0.44457,-0.53141,0.58085,20.69600
0.08903,0.26638,0.08535,0.42737,0.44465,-0.53135,0.58078,20.79600
0.08904,0.26629,0.08537,0.42744,0.44473,-0.53129,0.58073,20.89600
0.08904,0.26619,0.08540,0.42750,0.44480,-0.53124,0.58067,20.99600
0.08905,0.26609,0.08542,0.42758,0.44488,-0.53118,0.58061,21.09600
0.08905,0.26600,0.08545,0.42765,0.44496,-0.53112,0.58055,21.19600
0.08906,0.26590,0.08547,0.42771,0.44503,-0.53107,0.58050,21.29600
0.08907,0.26580,0.08550,0.42778,0.44510,-0.53102,0.58044,21.39600
0.08907,0.26570,0.08552,0.42786,0.44518,-0.53096,0.58038,21.49600
0.08908,0.26561,0.08554,0.42792,0.44526,-0.53090,0.58032,21.59600
0.08909,0.26551,0.08557,0.42799,0.44533,-0.53085,0.58026,21.69600
0.08909,0.26541,0.08559,0.42807,0.44541,-0.53079,0.58020,21.79600
0.08910,0.26532,0.08561,0.42813,0.44548,-0.53073,0.58015,21.89600
0.08910,0.26522,0.08563,0.42820,0.44556,-0.53068,0.58009,21.99600
0.08911,0.26512,0.08566,0.42827,0.44563,-0.53062,0.58003,22.09600
0.08912,0.26503,0.08568,0.42834,0.44571,-0.53057,0.57997,22.19600
0.08912,0.26493,0.08571,0.42841,0.44579,-0.53051,0.57991,22.29600
0.08913,0.26483,0.08573,0.42848,0.44586,-0.53045,0.57986,22.39600
0.08914,0.26474,0.08576,0.42855,0.44594,-0.53040,0.57980,22.49600
0.08914,0.26464,0.08578,0.42862,0.44601,-0.53034,0.57974,22.59600
0.08915,0.26454,0.08580,0.42869,0.44609,-0.53029,0.57968,22.69600
0.08915,0.26444,0.08583,0.42875,0.44616,-0.53023,0.57963,22.79600
0.08916,0.26435,0.08585,0.42882,0.44624,-0.53017,0.57956,22.89600
0.08917,0.26425,0.08587,0.42889,0.44632,-0.53012,0.57950,22.99600
0.08917,0.26415,0.08589,0.42896,0.44639,-0.53007,0.57945,23.09600
0.08918,0.26406,0.08592,0.42903,0.44647,-0.53001,0.57939,23.19600
0.08919,0.26396,0.08594,0.42910,0.44655,-0.52995,0.57933,23.29600
0.08919,0.26386,0.08596,0.42917,0.44662,-0.52990,0.57927,23.39600
0.08920,0.26377,0.08599,0.42924,0.44669,-0.52984,0.57922,23.49600
0.08920,0.26367,0.08601,0.42931,0.44677,-0.52978,0.57915,23.59600
0.08921,0.26357,0.08604,0.42937,0.44684,-0.52973,0.57910,23.69600
0.08922,0.26347,0.08606,0.42944,0.44692,-0.52967,0.57904,23.79600
0.08922,0.26338,0.08608,0.42951,0.44700,-0.52962,0.57898,23.89600
0.08923,0.26328,0.08611,0.42959,0.44708,-0.52956,0.57892,23.99600
0.08924,0.26318,0.08612,0.42965,0.44715,-0.52950,0.57886,24.09600
0.08924,0.26309,0.08615,0.42972,0.44722,-0.52945,0.57881,24.19600
0.08925,0.26299,0.08617,0.42980,0.44730,-0.52939,0.57874,24.29600
0.08926,0.26289,0.08619,0.42986,0.44737,-0.52933,0.57869,24.39600
0.08926,0.26279,0.08622,0.42993,0.44745,-0.52928,0.57863,24.49600
0.08927,0.26270,0.08624,0.43000,0.44753,-0.52922,0.57857,24.59600
0.08927,0.26260,0.08627,0.43007,0.44760,-0.52917,0.57851,24.69600
0.08928,0.26250,0.08629,0.43014,0.44768,-0.52911,0.57845,24.79600
0.08929,0.26241,0.08631,0.43021,0.44775,-0.52905,0.57840,24.89600
0.08929,0.26231,0.08634,0.43027,0.44782,-0.52900,0.57834,24.99600
0.08930,0.26221,0.08636,0.43035,0.44791,-0.52894,0.57828,25.09600
0.08931,0.26211,0.08638,0.43041,0.44798,-0.52888,0.57822,25.19600
0.08931,0.26202,0.08640,0.43048,0.44806,-0.52883,0.57816,25.29600
0.08932,0.26192,0.08642,0.43055,0.44813,-0.52878,0.57811,25.39600
0.08932,0.26182,0.08645,0.43062,0.44821,-0.52871,0.57804,25.49600
0.08933,0.26173,0.08647,0.43069,0.44828,-0.52866,0.57799,25.59600
0.08934,0.26163,0.08649,0.43076,0.44835,-0.52861,0.57793,25.69600
0.08934,0.26153,0.08652,0.43082,0.44843,-0.52855,0.57787,25.79600
0.08935,0.26143,0.08654,0.43090,0.44851,-0.52849,0.57781,25.89600
0.08936,0.26134,0.08656,0.43097,0.44859,-0.52843,0.57775,25.99600
0.08936,0.26124,0.08659,0.43103,0.44866,-0.52838,0.57770,26.09600
0.08937,0.26114,0.08661,0.43111,0.44874,-0.52832,0.57763,26.19600
0.08937,0.26105,0.08663,0.43118,0.44881,-0.52826,0.57757,26.29600
0.08938,0.26095,0.08665,0.43124,0.44888,-0.52821,0.57752,26.39600
0.08939,0.26085,0.08667,0.43131,0.44896,-0.52816,0.57746,26.49600
0.08939,0.26075,0.08670,0.43138,0.44904,-0.52809,0.57740,26.59600
0.08940,0.26066,0.08672,0.43145,0.44911,-0.52804,0.57734,26.69600
0.08941,0.26056,0.08674,0.43152,0.44919,-0.52799,0.57729,26.79600
0.08941,0.26046,0.08677,0.43158,0.44926,-0.52793,0.57723,26.89600
0.08942,0.26037,0.08679,0.43166,0.44934,-0.52787,0.57716,26.99600
0.08942,0.26027,0.08681,0.43172,0.44941,-0.52782,0.57711,27.09600
0.08943,0.26017,0.08684,0.43179,0.44949,-0.52776,0.57705,27.19600
0.08944,0.26007,0.08686,0.43186,0.44956,-0.52770,0.57699,27.29600
0.08944,0.25998,0.08687,0.43193,0.44964,-0.52765,0.57693,27.39600
0.08945,0.25988,0.08689,0.43200,0.44971,-0.52759,0.57687,27.49600
0.08946,0.25978,0.08692,0.43207,0.44979,-0.52753,0.57681,27.59600
0.08946,0.25968,0.08694,0.43214,0.44986,-0.52748,0.57676,27.69600
0.08947,0.25959,0.08696,0.43220,0.44993,-0.52742,0.57670,27.79600
0.08947,0.25949,0.08699,0.43228,0.45002,-0.52736,0.57664,27.89600
0.08948,0.25939,0.08701,0.43234,0.45009,-0.52731,0.57658,27.99600
0.08949,0.25930,0.08703,0.43241,0.45017,-0.52725,0.57652,28.09600
0.08949,0.25920,0.08706,0.43248,0.45024,-0.52720,0.57647,28.19600
0.08950,0.25910,0.08708,0.43255,0.45032,-0.52714,0.57640,28.29600
0.08951,0.25900,0.08709,0.43262,0.45039,-0.52708,0.57634,28.39600
0.08951,0.25891,0.08711,0.43269,0.45047,-0.52702,0.57628,28.49600
0.08952,0.25881,0.08714,0.43275,0.45054,-0.52697,0.57623,28.59600
0.08953,0.25871,0.08716,0.43283,0.45062,-0.52691,0.57617,28.69600
0.08953,0.25861,0.08718,0.43290,0.45069,-0.52685,0.57611,28.79600
0.08954,0.25852,0.08721,0.43296,0.45076,-0.52680,0.57605,28.89600
0.08954,0.25842,0.08723,0.43303,0.45084,-0.52675,0.57599,28.99600
0.08955,0.25832,0.08725,0.43310,0.45092,-0.52668,0.57593,29.09600
0.08956,0.25822,0.08727,0.43317,0.45100,-0.52663,0.57587,29.19600
0.08956,0.25813,0.08730,0.43324,0.45107,-0.52658,0.57582,29.29600
0.08957,0.25803,0.08732,0.43330,0.45114,-0.52652,0.57576,29.39600
0.08958,0.25793,0.08733,0.43337,0.45122,-0.52646,0.57570,29.49600
0.08958,0.25783,0.08736,0.43345,0.45130,-0.52640,0.57564,29.59600
0.08959,0.25774,0.08738,0.43351,0.45137,-0.52635,0.57558,29.69600
0.08959,0.25764,0.08740,0.43358,0.45144,-0.52629,0.57552,29.79600
0.08960,0.25754,0.08742,0.43365,0.45152,-0.52624,0.57546,29.89600
0.08961,0.25744,0.08745,0.43372,0.45160,-0.52617,0.57540,29.99600
0.08961,0.25735,0.08747,0.43379,0.45167,-0.52612,0.57534,30.09600
0.08962,0.25725,0.08749,0.43386,0.45174,-0.52606,0.57529,30.19600
0.08963,0.25715,0.08751,0.43392,0.45182,-0.52601,0.57523,30.29600
0.08963,0.25706,0.08754,0.43399,0.45189,-0.52595,0.57517,30.39600
0.08964,0.25696,0.08756,0.43406,0.45197,-0.52589,0.57511,30.49600
0.08965,0.25686,0.08757,0.43413,0.45204,-0.52584,0.57505,30.59600
0.08965,0.25676,0.08759,0.43420,0.45212,-0.52578,0.57499,30.69600
0.08966,0.25667,0.08761,0.43427,0.45219,-0.52572,0.57493,30.79600
0.08966,0.25657,0.08764,0.43434,0.45227,-0.52567,0.57487,30.89600
0.08967,0.25647,0.08766,0.43441,0.45235,-0.52561,0.57481,30.99600
0.08968,0.25637,0.08768,0.43447,0.45242,-0.52555,0.57475,31.09600
0.08968,0.25628,0.08770,0.43454,0.45250,-0.52550,0.57469,31.19600
0.08969,0.25618,0.08773,0.43461,0.45257,-0.52544,0.57464,31.29600
0.08970,0.25608,0.08775,0.43468,0.45265,-0.52538,0.57458,31.39600
0.08970,0.25598,0.08777,0.43475,0.45272,-0.52533,0.57452,31.49600
0.08971,0.25589,0.08779,0.43482,0.45280,-0.52527,0.57446,31.59600
0.08972,0.25579,0.08780,0.43488,0.45287,-0.52522,0.57440,31.69600
0.08972,0.25569,0.08783,0.43496,0.45295,-0.52516,0.57434,31.79600
0.08973,0.25559,0.08785,0.43502,0.45302,-0.52510,0.57428,31.89600
0.08973,0.25550,0.08787,0.43509,0.45310,-0.52504,0.57422,31.99600
0.08974,0.25540,0.08789,0.43516,0.45317,-0.52499,0.57416,32.09600
0.08975,0.25530,0.08791,0.43523,0.45324,-0.52493,0.57411,32.19600
0.08975,0.25520,0.08794,0.43530,0.45332,-0.52487,0.57404,32.29600
0.08976,0.25510,0.08796,0.43537,0.45340,-0.52481,0.57398,32.39600
0.08977,0.25501,0.08798,0.43544,0.45347,-0.52476,0.57392,32.49600
0.08977,0.25491,0.08800,0.43550,0.45354,-0.52470,0.57387,32.59600
0.08978,0.25481,0.08802,0.43557,0.45362,-0.52465,0.57381,32.69600
0.08979,0.25471,0.08804,0.43564,0.45370,-0.52459,0.57375,32.79600
