x,y,z,qx,qy,qz,qw,u
0.13009,0.32984,0.14548,-0.43506,-0.51364,0.54864,-0.49586,5.82627
0.13010,0.32974,0.14549,-0.43508,-0.51363,0.54862,-0.49588,5.92679
0.13010,0.32964,0.14550,-0.43510,-0.51361,0.54860,-0.49590,6.02731
0.13010,0.32954,0.14551,-0.43512,-0.51361,0.54859,-0.49592,6.12783
0.13011,0.32944,0.14552,-0.43515,-0.51359,0.54856,-0.49593,6.22835
0.13011,0.32934,0.14553,-0.43517,-0.51357,0.54854,-0.49595,6.32887
0.13011,0.32924,0.14554,-0.43519,-0.51357,0.54851,-0.49597,6.42939
0.13011,0.32914,0.14556,-0.43521,-0.51355,0.54849,-0.49599,6.52991
0.13012,0.32904,0.14557,-0.43524,-0.51354,0.54847,-0.49601,6.63043
0.13012,0.32894,0.14558,-0.43526,-0.51352,0.54845,-0.49603,6.73095
0.13012,0.32884,0.14559,-0.43528,-0.51351,0.54843,-0.49605,6.83147
0.13013,0.32874,0.14560,-0.43530,-0.51350,0.54841,-0.49606,6.93198
0.13013,0.32864,0.14561,-0.43533,-0.51348,0.54839,-0.49608,7.03250
0.13013,0.32854,0.14561,-0.43535,-0.51347,0.54837,-0.49610,7.13302
0.13014,0.32844,0.14562,-0.43537,-0.51346,0.54834,-0.49612,7.23354
0.13014,0.32834,0.14563,-0.43539,-0.51345,0.54832,-0.49614,7.33406
0.13014,0.32824,0.14564,-0.43542,-0.51344,0.54829,-0.49615,7.43458
0.13015,0.32814,0.14565,-0.43544,-0.51342,0.54827,-0.49617,7.53509
0.13015,0.32804,0.14566,-0.43546,-0.51341,0.54825,-0.49618,7.63561
0.13015,0.32794,0.14567,-0.43548,-0.51340,0.54823,-0.49620,7.73613
0.13016,0.32784,0.14568,-0.43551,-0.51339,0.54820,-0.49622,7.83665
0.13016,0.32774,0.14569,-0.43553,-0.51337,0.54818,-0.49624,7.93716
0.13016,0.32764,0.14570,-0.43555,-0.51336,0.54816,-0.49626,8.03768
0.13017,0.32754,0.14571,-0.43558,-0.51335,0.54814,-0.49627,8.13820
0.13017,0.32744,0.14572,-0.43560,-0.51334,0.54812,-0.49629,8.23872
0.13017,0.32734,0.14572,-0.43562,-0.51333,0.54809,-0.49631,8.33923
0.13018,0.32724,0.14573,-0.43564,-0.51332,0.54807,-0.49633,8.43975
0.13018,0.32714,0.14574,-0.43567,-0.51330,0.54805,-0.49635,8.54027
0.13018,0.32704,0.14575,-0.43569,-0.51329,0.54803,-0.49636,8.64078
0.13019,0.32694,0.14576,-0.43571,-0.51328,0.54801,-0.49638,8.74130
0.13019,0.32684,0.14577,-0.43574,-0.51327,0.54797,-0.49639,8.84181
0.13019,0.32674,0.14578,-0.43576,-0.51326,0.54795,-0.49641,8.94233
0.13020,0.32664,0.14579,-0.43578,-0.51324,0.54793,-0.49643,9.04285
0.13020,0.32654,0.14580,-0.43581,-0.51323,0.54791,-0.49644,9.14336
0.13020,0.32644,0.14581,-0.43583,-0.51322,0.54788,-0.49646,9.24388
0.13021,0.32634,0.14582,-0.43585,-0.51321,0.54786,-0.49648,9.34439
0.13021,0.32624,0.14583,-0.43588,-0.51320,0.54784,-0.49650,9.44491
0.13021,0.32614,0.14584,-0.43590,-0.51319,0.54782,-0.49651,9.54542
0.13021,0.32604,0.14584,-0.43593,-0.51318,0.54779,-0.49653,9.64594
0.13022,0.32594,0.14585,-0.43595,-0.51316,0.54777,-0.49655,9.74645
0.13022,0.32584,0.14586,-0.43597,-0.51315,0.54775,-0.49657,9.84696
0.13022,0.32574,0.14587,-0.43600,-0.51315,0.54772,-0.49658,9.94748
0.13023,0.32564,0.14588,-0.43602,-0.51313,0.54770,-0.49660,10.04799
0.13023,0.32554,0.14589,-0.43604,-0.51312,0.54768,-0.49662,10.14851
0.13023,0.32544,0.14590,-0.43606,-0.51311,0.54765,-0.49663,10.24902
0.13024,0.32534,0.14591,-0.43609,-0.51310,0.54763,-0.49664,10.34953
0.13024,0.32524,0.14592,-0.43612,-0.51309,0.54760,-0.49666,10.45004
0.13024,0.32514,0.14593,-0.43613,-0.51308,0.54758,-0.49668,10.55056
0.13025,0.32504,0.14594,-0.43616,-0.51308,0.54755,-0.49669,10.65107
0.13025,0.32494,0.14595,-0.43618,-0.51306,0.54753,-0.49671,10.75158
0.13025,0.32484,0.14596,-0.43620,-0.51305,0.54751,-0.49673,10.85209
0.13026,0.32474,0.14596,-0.43624,-0.51304,0.54748,-0.49674,10.95261
0.13026,0.32464,0.14597,-0.43626,-0.51303,0.54746,-0.49676,11.05312
0.13026,0.32454,0.14598,-0.43628,-0.51301,0.54744,-0.49678,11.15363
0.13027,0.32444,0.14599,-0.43631,-0.51300,0.54741,-0.49680,11.25414
0.13027,0.32434,0.14600,-0.43633,-0.51300,0.54739,-0.49681,11.35465
0.13027,0.32424,0.14601,-0.43635,-0.51298,0.54737,-0.49682,11.45516
0.13028,0.32414,0.14602,-0.43638,-0.51297,0.54734,-0.49685,11.55567
0.13028,0.32404,0.14603,-0.43640,-0.51296,0.54732,-0.49685,11.65618
0.13028,0.32394,0.14604,-0.43642,-0.51295,0.54729,-0.49687,11.75670
0.13029,0.32384,0.14605,-0.43645,-0.51294,0.54726,-0.49689,11.85721
0.13029,0.32374,0.14606,-0.43647,-0.51293,0.54724,-0.49690,11.95771
0.13029,0.32364,0.14607,-0.43650,-0.51292,0.54721,-0.49692,12.05822
0.13030,0.32354,0.14608,-0.43652,-0.51292,0.54719,-0.49693,12.15873
0.13030,0.32344,0.14608,-0.43655,-0.51290,0.54717,-0.49695,12.25924
0.13030,0.32334,0.14609,-0.43657,-0.51289,0.54714,-0.49697,12.35975
0.13031,0.32324,0.14610,-0.43659,-0.51289,0.54712,-0.49698,12.46026
0.13031,0.32314,0.14611,-0.43662,-0.51288,0.54709,-0.49700,12.56077
0.13031,0.32304,0.14612,-0.43664,-0.51286,0.54707,-0.49702,12.66128
0.13031,0.32294,0.14613,-0.43667,-0.51285,0.54705,-0.49703,12.76178
0.13032,0.32284,0.14614,-0.43669,-0.51285,0.54702,-0.49705,12.86229
0.13032,0.32274,0.14615,-0.43672,-0.51284,0.54700,-0.49706,12.96280
0.13032,0.32264,0.14616,-0.43675,-0.51283,0.54697,-0.49708,13.06331
0.13033,0.32254,0.14617,-0.43677,-0.51282,0.54694,-0.49709,13.16381
0.13033,0.32244,0.14618,-0.43680,-0.51281,0.54691,-0.49710,13.26432
0.13033,0.32234,0.14620,-0.43682,-0.51280,0.54689,-0.49712,13.36483
0.13034,0.32224,0.14620,-0.43685,-0.51280,0.54686,-0.49713,13.46533
0.13034,0.32214,0.14621,-0.43687,-0.51278,0.54684,-0.49715,13.56584
0.13034,0.32204,0.14622,-0.43690,-0.51277,0.54682,-0.49717,13.66635
0.13035,0.32194,0.14623,-0.43692,-0.51277,0.54679,-0.49718,13.76685
0.13035,0.32184,0.14624,-0.43695,-0.51275,0.54677,-0.49720,13.86736
0.13035,0.32174,0.14625,-0.43697,-0.51275,0.54674,-0.49721,13.96786
0.13036,0.32164,0.14626,-0.43700,-0.51273,0.54672,-0.49723,14.06837
0.13036,0.32154,0.14627,-0.43702,-0.51273,0.54669,-0.49724,14.16887
0.13036,0.32144,0.14628,-0.43705,-0.51272,0.54667,-0.49726,14.26937
0.13037,0.32134,0.14629,-0.43708,-0.51271,0.54663,-0.49727,14.36988
0.13037,0.32124,0.14630,-0.43710,-0.51270,0.54662,-0.49728,14.47038
0.13037,0.32114,0.14631,-0.43713,-0.51269,0.54658,-0.49730,14.57088
0.13038,0.32104,0.14632,-0.43715,-0.51269,0.54657,-0.49731,14.67139
0.13038,0.32094,0.14632,-0.43718,-0.51268,0.54653,-0.49733,14.77189
0.13038,0.32084,0.14633,-0.43721,-0.51267,0.54651,-0.49734,14.87239
0.13039,0.32074,0.14634,-0.43723,-0.51266,0.54648,-0.49736,14.97289
0.13039,0.32064,0.14635,-0.43726,-0.51265,0.54646,-0.49737,15.07340
0.13039,0.32054,0.14636,-0.43728,-0.51265,0.54643,-0.49739,15.17390
0.13040,0.32044,0.14637,-0.43731,-0.51264,0.54640,-0.49740,15.27440
0.13040,0.32034,0.14638,-0.43734,-0.51263,0.54638,-0.49742,15.37490
0.13040,0.32024,0.14639,-0.43736,-0.51262,0.54635,-0.49743,15.47540
0.13040,0.32014,0.14640,-0.43739,-0.51261,0.54633,-0.49745,15.57590
0.13041,0.32004,0.14641,-0.43741,-0.51261,0.54630,-0.49746,15.67640
0.13041,0.31994,0.14642,-0.43743,-0.51260,0.54628,-0.49747,15.77690
0.13041,0.31984,0.14643,-0.43747,-0.51259,0.54625,-0.49748,15.87740
0.13042,0.31974,0.14644,-0.43748,-0.51258,0.54623,-0.49750,15.97790
0.13042,0.31964,0.14644,-0.43752,-0.51257,0.54620,-0.49751,16.07840
0.13042,0.31954,0.14645,-0.43754,-0.51257,0.54616,-0.49753,16.17890
0.13043,0.31944,0.14646,-0.43756,-0.51256,0.54614,-0.49754,16.27940
0.13043,0.31934,0.14647,-0.43759,-0.51255,0.54611,-0.49756,16.37989
0.13043,0.31924,0.14648,-0.43762,-0.51254,0.54609,-0.49757,16.48039
0.13044,0.31914,0.14649,-0.43764,-0.51254,0.54606,-0.49759,16.58089
0.13044,0.31904,0.14650,-0.43767,-0.51253,0.54603,-0.49760,16.68139
0.13044,0.31894,0.14651,-0.43770,-0.51252,0.54601,-0.49762,16.78188
0.13045,0.31884,0.14652,-0.43772,-0.51251,0.54598,-0.49763,16.88238
0.13045,0.31874,0.14653,-0.43775,-0.51250,0.54596,-0.49764,16.98288
0.13045,0.31864,0.14654,-0.43778,-0.51250,0.54593,-0.49765,17.08337
0.13046,0.31854,0.14655,-0.43780,-0.51249,0.54590,-0.49767,17.18387
0.13046,0.31844,0.14656,-0.43783,-0.51248,0.54588,-0.49768,17.28436
0.13046,0.31834,0.14656,-0.43786,-0.51248,0.54585,-0.49769,17.38486
0.13047,0.31824,0.14657,-0.43789,-0.51247,0.54581,-0.49771,17.48535
0.13047,0.31814,0.14658,-0.43791,-0.51246,0.54580,-0.49772,17.58585
0.13047,0.31804,0.14659,-0.43794,-0.51245,0.54577,-0.49773,17.68634
0.13048,0.31794,0.14660,-0.43797,-0.51245,0.54573,-0.49775,17.78683
0.13048,0.31784,0.14661,-0.43799,-0.51244,0.54571,-0.49776,17.88733
0.13048,0.31774,0.14662,-0.43802,-0.51243,0.54568,-0.49778,17.98782
0.13049,0.31764,0.14663,-0.43805,-0.51243,0.54565,-0.49779,18.08831
0.13049,0.31754,0.14664,-0.43808,-0.51242,0.54563,-0.49780,18.18881
0.13049,0.31744,0.14665,-0.43810,-0.51241,0.54560,-0.49782,18.28930
0.13050,0.31734,0.14666,-0.43813,-0.51241,0.54557,-0.49783,18.38979
0.13050,0.31724,0.14667,-0.43816,-0.51240,0.54555,-0.49784,18.49028
0.13050,0.31714,0.14667,-0.43819,-0.51239,0.54552,-0.49785,18.59077
0.13050,0.31704,0.14668,-0.43821,-0.51239,0.54549,-0.49787,18.69126
0.13051,0.31694,0.14668,-0.43824,-0.51238,0.54546,-0.49788,18.79175
0.13051,0.31684,0.14669,-0.43827,-0.51237,0.54544,-0.49789,18.89224
0.13051,0.31674,0.14670,-0.43830,-0.51237,0.54541,-0.49790,18.99273
0.13052,0.31664,0.14671,-0.43833,-0.51236,0.54537,-0.49792,19.09322
0.13052,0.31654,0.14672,-0.43835,-0.51235,0.54536,-0.49793,19.19371
0.13052,0.31644,0.14673,-0.43837,-0.51235,0.54532,-0.49795,19.29420
0.13053,0.31634,0.14674,-0.43840,-0.51234,0.54529,-0.49796,19.39469
0.13053,0.31624,0.14675,-0.43843,-0.51233,0.54527,-0.49797,19.49517
0.13053,0.31614,0.14676,-0.43846,-0.51233,0.54524,-0.49798,19.59566
0.13054,0.31604,0.14677,-0.43848,-0.51232,0.54521,-0.49800,19.69615
0.13054,0.31594,0.14678,-0.43851,-0.51232,0.54518,-0.49801,19.79663
0.13054,0.31584,0.14678,-0.43854,-0.51231,0.54516,-0.49802,19.89712
0.13055,0.31574,0.14679,-0.43857,-0.51230,0.54513,-0.49803,19.99761
0.13055,0.31564,0.14680,-0.43860,-0.51230,0.54510,-0.49804,20.09809
0.13055,0.31554,0.14681,-0.43862,-0.51230,0.54507,-0.49806,20.19858
0.13056,0.31544,0.14682,-0.43865,-0.51229,0.54504,-0.49807,20.29906
0.13056,0.31534,0.14683,-0.43868,-0.51228,0.54501,-0.49808,20.39955
0.13056,0.31524,0.14684,-0.43871,-0.51227,0.54499,-0.49809,20.50003
0.13057,0.31514,0.14685,-0.43874,-0.51227,0.54495,-0.49811,20.60051
0.13057,0.31504,0.14686,-0.43877,-0.51226,0.54492,-0.49812,20.70100
0.13057,0.31494,0.14687,-0.43879,-0.51227,0.54490,-0.49813,20.80148
0.13058,0.31484,0.14688,-0.43882,-0.51225,0.54487,-0.49815,20.90196
0.13058,0.31474,0.14689,-0.43885,-0.51225,0.54484,-0.49816,21.00245
0.13058,0.31464,0.14690,-0.43888,-0.51224,0.54481,-0.49817,21.10293
0.13059,0.31454,0.14690,-0.43891,-0.51224,0.54478,-0.49818,21.20341
0.13059,0.31444,0.14691,-0.43894,-0.51223,0.54475,-0.49820,21.30389
0.13059,0.31434,0.14692,-0.43896,-0.51223,0.54472,-0.49820,21.40437
0.13060,0.31424,0.14693,-0.43900,-0.51222,0.54470,-0.49821,21.50485
0.13060,0.31414,0.14694,-0.43902,-0.51222,0.54467,-0.49823,21.60533
0.13060,0.31404,0.14695,-0.43905,-0.51221,0.54464,-0.49824,21.70581
0.13061,0.31394,0.14696,-0.43908,-0.51221,0.54461,-0.49825,21.80629
0.13061,0.31384,0.14697,-0.43911,-0.51221,0.54458,-0.49826,21.90677
0.13061,0.31374,0.14698,-0.43914,-0.51220,0.54456,-0.49827,22.00725
0.13061,0.31363,0.14699,-0.43916,-0.51219,0.54452,-0.49829,22.10772
0.13062,0.31353,0.14700,-0.43919,-0.51219,0.54449,-0.49830,22.20820
0.13062,0.31343,0.14701,-0.43922,-0.51219,0.54446,-0.49831,22.30868
0.13062,0.31333,0.14702,-0.43925,-0.51219,0.54443,-0.49832,22.40915
0.13063,0.31323,0.14702,-0.43928,-0.51218,0.54440,-0.49833,22.50963
0.13063,0.31313,0.14703,-0.43931,-0.51217,0.54437,-0.49834,22.61011
0.13063,0.31303,0.14704,-0.43934,-0.51217,0.54434,-0.49836,22.71058
0.13064,0.31293,0.14705,-0.43937,-0.51216,0.54431,-0.49836,22.81106
0.13064,0.31283,0.14706,-0.43939,-0.51216,0.54429,-0.49837,22.91153
0.13064,0.31273,0.14707,-0.43942,-0.51216,0.54425,-0.49839,23.01201
0.13065,0.31263,0.14708,-0.43945,-0.51215,0.54423,-0.49840,23.11248
0.13065,0.31253,0.14709,-0.43948,-0.51215,0.54420,-0.49841,23.21295
0.13065,0.31243,0.14710,-0.43951,-0.51214,0.54417,-0.49842,23.31343
0.13066,0.31233,0.14711,-0.43954,-0.51214,0.54414,-0.49843,23.41390
0.13066,0.31223,0.14712,-0.43957,-0.51214,0.54410,-0.49844,23.51437
0.13066,0.31213,0.14713,-0.43960,-0.51213,0.54407,-0.49846,23.61484
0.13067,0.31203,0.14713,-0.43963,-0.51213,0.54404,-0.49847,23.71531
0.13067,0.31193,0.14714,-0.43966,-0.51212,0.54401,-0.49848,23.81578
0.13067,0.31183,0.14715,-0.43969,-0.51212,0.54398,-0.49849,23.91625
0.13068,0.31173,0.14716,-0.43972,-0.51212,0.54395,-0.49850,24.01672
0.13068,0.31163,0.14716,-0.43975,-0.51211,0.54392,-0.49851,24.11719
0.13068,0.31153,0.14717,-0.43977,-0.51211,0.54390,-0.49852,24.21766
0.13069,0.31143,0.14718,-0.43981,-0.51210,0.54387,-0.49853,24.31813
0.13069,0.31133,0.14719,-0.43983,-0.51210,0.54384,-0.49854,24.41860
0.13069,0.31123,0.14720,-0.43986,-0.51210,0.54380,-0.49855,24.51907
0.13070,0.31113,0.14721,-0.43990,-0.51209,0.54378,-0.49856,24.61953
0.13070,0.31103,0.14722,-0.43992,-0.51209,0.54374,-0.49857,24.72000
0.13070,0.31093,0.14723,-0.43995,-0.51209,0.54371,-0.49858,24.82047
0.13071,0.31083,0.14724,-0.43998,-0.51208,0.54368,-0.49859,24.92093
0.13071,0.31073,0.14724,-0.44001,-0.51208,0.54365,-0.49861,25.02140
0.13071,0.31063,0.14725,-0.44004,-0.51207,0.54362,-0.49862,25.12186
0.13072,0.31053,0.14726,-0.44007,-0.51207,0.54359,-0.49863,25.22233
0.13072,0.31043,0.14727,-0.44010,-0.51207,0.54356,-0.49864,25.32279
0.13072,0.31033,0.14728,-0.44014,-0.51206,0.54353,-0.49864,25.42326
0.13072,0.31023,0.14729,-0.44017,-0.51206,0.54350,-0.49865,25.52372
0.13073,0.31013,0.14730,-0.44020,-0.51206,0.54347,-0.49866,25.62418
0.13073,0.31003,0.14731,-0.44023,-0.51205,0.54344,-0.49867,25.72464
0.13073,0.30993,0.14732,-0.44026,-0.51205,0.54341,-0.49868,25.82511
0.13074,0.30983,0.14733,-0.44029,-0.51205,0.54337,-0.49869,25.92557
0.13074,0.30973,0.14734,-0.44032,-0.51205,0.54334,-0.49870,26.02603
0.13074,0.30963,0.14735,-0.44035,-0.51204,0.54331,-0.49872,26.12649
0.13075,0.30953,0.14736,-0.44038,-0.51204,0.54327,-0.49873,26.22695
0.13075,0.30943,0.14736,-0.44041,-0.51204,0.54324,-0.49874,26.32741
0.13075,0.30933,0.14737,-0.44044,-0.51204,0.54321,-0.49875,26.42787
0.13076,0.30923,0.14738,-0.44047,-0.51204,0.54318,-0.49876,26.52833
0.13076,0.30913,0.14739,-0.44050,-0.51203,0.54315,-0.49877,26.62878
0.13076,0.30903,0.14740,-0.44053,-0.51203,0.54312,-0.49877,26.72924
0.13077,0.30893,0.14741,-0.44056,-0.51203,0.54309,-0.49879,26.82970
0.13077,0.30883,0.14741,-0.44059,-0.51202,0.54306,-0.49879,26.93016
0.13077,0.30873,0.14742,-0.44062,-0.51202,0.54303,-0.49880,27.03061
0.13078,0.30863,0.14743,-0.44065,-0.51202,0.54300,-0.49881,27.13107
0.13078,0.30853,0.14744,-0.44068,-0.51202,0.54297,-0.49882,27.23152
0.13078,0.30843,0.14745,-0.44071,-0.51202,0.54294,-0.49883,27.33198
0.13079,0.30833,0.14746,-0.44075,-0.51202,0.54289,-0.49884,27.43243
0.13079,0.30823,0.14747,-0.44078,-0.51202,0.54286,-0.49885,27.53289
0.13079,0.30813,0.14747,-0.44081,-0.51201,0.54284,-0.49886,27.63334
0.13080,0.30803,0.14748,-0.44084,-0.51201,0.54280,-0.49887,27.73379
0.13080,0.30793,0.14749,-0.44087,-0.51201,0.54277,-0.49888,27.83424
0.13080,0.30783,0.14750,-0.44090,-0.51201,0.54274,-0.49889,27.93470
0.13081,0.30773,0.14751,-0.44094,-0.51200,0.54271,-0.49890,28.03515
0.13081,0.30763,0.14752,-0.44097,-0.51200,0.54268,-0.49890,28.13560
0.13081,0.30753,0.14753,-0.44100,-0.51200,0.54264,-0.49892,28.23605
0.13082,0.30743,0.14754,-0.44103,-0.51200,0.54261,-0.49892,28.33650
0.13082,0.30733,0.14755,-0.44106,-0.51200,0.54258,-0.49893,28.43695
0.13082,0.30723,0.14756,-0.44109,-0.51200,0.54255,-0.49894,28.53740
0.13083,0.30713,0.14757,-0.44113,-0.51199,0.54252,-0.49895,28.63784
0.13083,0.30703,0.14758,-0.44115,-0.51199,0.54248,-0.49896,28.73829
0.13083,0.30693,0.14758,-0.44119,-0.51199,0.54245,-0.49897,28.83874
0.13084,0.30683,0.14758,-0.44121,-0.51199,0.54241,-0.49898,28.93919
0.13084,0.30673,0.14759,-0.44124,-0.51199,0.54238,-0.49899,29.03963
0.13084,0.30663,0.14760,-0.44128,-0.51199,0.54235,-0.49900,29.14008
0.13084,0.30653,0.14761,-0.44131,-0.51198,0.54232,-0.49901,29.24052
0.13085,0.30643,0.14762,-0.44134,-0.51198,0.54229,-0.49902,29.34097
0.13085,0.30633,0.14763,-0.44137,-0.51198,0.54225,-0.49903,29.44141
0.13085,0.30623,0.14764,-0.44141,-0.51198,0.54222,-0.49903,29.54186
0.13086,0.30613,0.14765,-0.44144,-0.51198,0.54219,-0.49903,29.64230
0.13086,0.30603,0.14766,-0.44147,-0.51198,0.54216,-0.49904,29.74274
0.13086,0.30593,0.14767,-0.44150,-0.51198,0.54213,-0.49905,29.84319
0.13087,0.30583,0.14768,-0.44153,-0.51198,0.54209,-0.49907,29.94363
0.13087,0.30573,0.14769,-0.44157,-0.51197,0.54206,-0.49907,30.04407
0.13087,0.30563,0.14769,-0.44160,-0.51197,0.54203,-0.49908,30.14451
0.13088,0.30553,0.14770,-0.44163,-0.51197,0.54199,-0.49909,30.24495
0.13088,0.30543,0.14771,-0.44167,-0.51197,0.54195,-0.49910,30.34539
0.13088,0.30533,0.14772,-0.44170,-0.51197,0.54192,-0.49911,30.44583
0.13089,0.30523,0.14773,-0.44172,-0.51197,0.54189,-0.49912,30.54627
0.13089,0.30513,0.14773,-0.44176,-0.51198,0.54186,-0.49912,30.64671
0.13089,0.30503,0.14774,-0.44180,-0.51198,0.54182,-0.49913,30.74714
0.13090,0.30493,0.14775,-0.44182,-0.51198,0.54179,-0.49914,30.84758
0.13090,0.30483,0.14776,-0.44185,-0.51198,0.54176,-0.49914,30.94802
0.13090,0.30473,0.14777,-0.44188,-0.51197,0.54173,-0.49916,31.04845
0.13091,0.30463,0.14778,-0.44192,-0.51197,0.54169,-0.49916,31.14889
0.13091,0.30453,0.14779,-0.44195,-0.51197,0.54166,-0.49917,31.24932
0.13091,0.30443,0.14780,-0.44198,-0.51197,0.54163,-0.49917,31.34976
