x,y,z,px,py,pz,pw,u
-0.42325,-0.22548,0.13808,-0.51148,0.43387,0.47981,0.56563,13.16381
-0.42325,-0.22551,0.13809,-0.51147,0.43390,0.47982,0.56560,13.26432
-0.42325,-0.22552,0.13811,-0.51146,0.43392,0.47984,0.56558,13.36483
-0.42325,-0.22551,0.13812,-0.51145,0.43395,0.47985,0.56555,13.46533
-0.42325,-0.22547,0.13813,-0.51144,0.43397,0.47987,0.56553,13.56584
-0.42325,-0.22541,0.13814,-0.51143,0.43400,0.47989,0.56551,13.66635
-0.42325,-0.22532,0.13815,-0.51142,0.43402,0.47990,0.56548,13.76685
-0.42325,-0.22521,0.13816,-0.51141,0.43405,0.47992,0.56546,13.86736
-0.42325,-0.22508,0.13817,-0.51140,0.43407,0.47993,0.56543,13.96786
-0.42325,-0.22492,0.13818,-0.51139,0.43410,0.47995,0.56541,14.06837
-0.42325,-0.22473,0.13819,-0.51138,0.43412,0.47996,0.56538,14.16887
-0.42325,-0.22453,0.13820,-0.51137,0.43415,0.47998,0.56536,14.26937
-0.42325,-0.22430,0.13821,-0.51137,0.43418,0.48000,0.56533,14.36988
-0.42325,-0.22405,0.13822,-0.51136,0.43420,0.48001,0.56531,14.47038
-0.42325,-0.22378,0.13823,-0.51135,0.43423,0.48003,0.56528,14.57088
-0.42325,-0.22349,0.13824,-0.51134,0.43425,0.48004,0.56526,14.67139
-0.42325,-0.22318,0.13825,-0.51133,0.43428,0.48006,0.56523,14.77189
-0.42325,-0.22285,0.13826,-0.51132,0.43431,0.48007,0.56521,14.87239
-0.42325,-0.22250,0.13827,-0.51131,0.43433,0.48009,0.56518,14.97289
-0.42325,-0.22214,0.13828,-0.51131,0.43436,0.48010,0.56516,15.07340
-0.42325,-0.22177,0.13829,-0.51130,0.43438,0.48012,0.56513,15.17390
-0.42325,-0.22138,0.13830,-0.51129,0.43441,0.48013,0.56510,15.27440
-0.42325,-0.22098,0.13831,-0.51128,0.43444,0.48015,0.56508,15.37490
-0.42325,-0.22058,0.13832,-0.51127,0.43446,0.48016,0.56505,15.47540
-0.42325,-0.22016,0.13833,-0.51126,0.43449,0.48018,0.56503,15.57590
-0.42325,-0.21974,0.13834,-0.51126,0.43451,0.48019,0.56500,15.67640
-0.42325,-0.21931,0.13835,-0.51125,0.43454,0.48021,0.56498,15.77690
-0.42325,-0.21888,0.13836,-0.51124,0.43457,0.48022,0.56495,15.87740
-0.42325,-0.21845,0.13837,-0.51123,0.43459,0.48024,0.56493,15.97790
-0.42325,-0.21802,0.13838,-0.51122,0.43462,0.48025,0.56490,16.07840
-0.42325,-0.21760,0.13839,-0.51122,0.43465,0.48027,0.56487,16.17890
-0.42325,-0.21718,0.13840,-0.51121,0.43467,0.48028,0.56485,16.27940
-0.42325,-0.21676,0.13841,-0.51120,0.43470,0.48030,0.56482,16.37989
-0.42325,-0.21635,0.13842,-0.51119,0.43473,0.48031,0.56480,16.48039
-0.42325,-0.21595,0.13843,-0.51119,0.43475,0.48033,0.56477,16.58089
-0.42325,-0.21557,0.13844,-0.51118,0.43478,0.48034,0.56474,16.68139
-0.42325,-0.21519,0.13845,-0.51117,0.43481,0.48036,0.56472,16.78188
-0.42325,-0.21483,0.13846,-0.51116,0.43483,0.48037,0.56469,16.88238
-0.42325,-0.21448,0.13847,-0.51115,0.43486,0.48038,0.56467,16.98288
-0.42325,-0.21415,0.13848,-0.51115,0.43489,0.48040,0.56464,17.08337
-0.42325,-0.21384,0.13849,-0.51114,0.43491,0.48041,0.56461,17.18387
-0.42325,-0.21355,0.13850,-0.51113,0.43494,0.48043,0.56459,17.28436
-0.42325,-0.21328,0.13851,-0.51113,0.43497,0.48044,0.56456,17.38486
-0.42325,-0.21302,0.13852,-0.51112,0.43500,0.48046,0.56453,17.48535
-0.42325,-0.21279,0.13853,-0.51111,0.43502,0.48047,0.56451,17.58585
-0.42325,-0.21259,0.13854,-0.51110,0.43505,0.48048,0.56448,17.68634
-0.42325,-0.21240,0.13855,-0.51110,0.43508,0.48050,0.56445,17.78683
-0.42325,-0.21224,0.13856,-0.51109,0.43510,0.48051,0.56443,17.88733
-0.42325,-0.21210,0.13857,-0.51108,0.43513,0.48053,0.56440,17.98782
-0.42325,-0.21199,0.13858,-0.51108,0.43516,0.48054,0.56437,18.08831
-0.42325,-0.21190,0.13859,-0.51107,0.43519,0.48055,0.56435,18.18881
-0.42325,-0.21183,0.13860,-0.51106,0.43521,0.48057,0.56432,18.28930
-0.42325,-0.21179,0.13861,-0.51106,0.43524,0.48058,0.56429,18.38979
-0.42325,-0.21177,0.13862,-0.51105,0.43527,0.48060,0.56427,18.49028
-0.42325,-0.21177,0.13863,-0.51104,0.43530,0.48061,0.56424,18.59077
-0.42325,-0.21180,0.13864,-0.51104,0.43532,0.48062,0.56421,18.69126
-0.42325,-0.21185,0.13864,-0.51103,0.43535,0.48064,0.56419,18.79175
-0.42325,-0.21192,0.13865,-0.51102,0.43538,0.48065,0.56416,18.89224
-0.42325,-0.21201,0.13866,-0.51102,0.43541,0.48066,0.56413,18.99273
-0.42325,-0.21211,0.13867,-0.51101,0.43544,0.48068,0.56410,19.09322
-0.42325,-0.21224,0.13868,-0.51100,0.43546,0.48069,0.56408,19.19371
-0.42325,-0.21238,0.13869,-0.51100,0.43549,0.48071,0.56405,19.29420
-0.42325,-0.21254,0.13870,-0.51099,0.43552,0.48072,0.56402,19.39469
